image,ua,us,g,photonPosNum
a01_s01_g004\a001_s001_g004_0099.T.CW,0.001,0.01,-0.7,-1
a01_s01_g004\a001_s001_g004_0100.T.CW,0.001,0.01,-0.7,-1
a01_s01_g005\a001_s001_g005_0081.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0082.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0083.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0084.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0085.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0086.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0087.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0088.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0089.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0090.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0091.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0092.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0093.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0094.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0095.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0096.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0097.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0098.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0099.T.CW,0.001,0.01,-0.6,-1
a01_s01_g005\a001_s001_g005_0100.T.CW,0.001,0.01,-0.6,-1
a01_s01_g006\a001_s001_g006_0081.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0082.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0083.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0084.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0085.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0086.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0087.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0088.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0089.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0090.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0091.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0092.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0093.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0094.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0095.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0096.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0097.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0098.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0099.T.CW,0.001,0.01,-0.5,-1
a01_s01_g006\a001_s001_g006_0100.T.CW,0.001,0.01,-0.5,-1
a01_s01_g007\a001_s001_g007_0081.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0082.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0083.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0084.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0085.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0086.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0087.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0088.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0089.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0090.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0091.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0092.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0093.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0094.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0095.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0096.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0097.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0098.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0099.T.CW,0.001,0.01,-0.4,-1
a01_s01_g007\a001_s001_g007_0100.T.CW,0.001,0.01,-0.4,-1
a01_s01_g008\a001_s001_g008_0081.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0082.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0083.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0084.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0085.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0086.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0087.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0088.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0089.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0090.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0091.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0092.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0093.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0094.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0095.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0096.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0097.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0098.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0099.T.CW,0.001,0.01,-0.3,-1
a01_s01_g008\a001_s001_g008_0100.T.CW,0.001,0.01,-0.3,-1
a01_s01_g009\a001_s001_g009_0081.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0082.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0083.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0084.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0085.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0086.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0087.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0088.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0089.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0090.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0091.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0092.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0093.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0094.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0095.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0096.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0097.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0098.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0099.T.CW,0.001,0.01,-0.2,-1
a01_s01_g009\a001_s001_g009_0100.T.CW,0.001,0.01,-0.2,-1
a01_s01_g010\a001_s001_g010_0081.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0082.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0083.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0084.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0085.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0086.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0087.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0088.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0089.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0090.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0091.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0092.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0093.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0094.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0095.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0096.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0097.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0098.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0099.T.CW,0.001,0.01,-0.1,-1
a01_s01_g010\a001_s001_g010_0100.T.CW,0.001,0.01,-0.1,-1
a01_s01_g011\a001_s001_g011_0081.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0082.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0083.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0084.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0085.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0086.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0087.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0088.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0089.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0090.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0091.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0092.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0093.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0094.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0095.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0096.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0097.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0098.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0099.T.CW,0.001,0.01,0,-1
a01_s01_g011\a001_s001_g011_0100.T.CW,0.001,0.01,0,-1
a01_s01_g012\a001_s001_g012_0081.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0082.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0083.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0084.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0085.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0086.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0087.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0088.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0089.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0090.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0091.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0092.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0093.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0094.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0095.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0096.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0097.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0098.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0099.T.CW,0.001,0.01,0.1,-1
a01_s01_g012\a001_s001_g012_0100.T.CW,0.001,0.01,0.1,-1
a01_s01_g013\a001_s001_g013_0081.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0082.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0083.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0084.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0085.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0086.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0087.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0088.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0089.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0090.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0091.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0092.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0093.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0094.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0095.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0096.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0097.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0098.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0099.T.CW,0.001,0.01,0.2,-1
a01_s01_g013\a001_s001_g013_0100.T.CW,0.001,0.01,0.2,-1
a01_s01_g014\a001_s001_g014_0081.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0082.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0083.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0084.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0085.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0086.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0087.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0088.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0089.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0090.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0091.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0092.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0093.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0094.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0095.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0096.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0097.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0098.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0099.T.CW,0.001,0.01,0.3,-1
a01_s01_g014\a001_s001_g014_0100.T.CW,0.001,0.01,0.3,-1
a01_s01_g015\a001_s001_g015_0081.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0082.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0083.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0084.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0085.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0086.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0087.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0088.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0089.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0090.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0091.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0092.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0093.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0094.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0095.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0096.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0097.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0098.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0099.T.CW,0.001,0.01,0.4,-1
a01_s01_g015\a001_s001_g015_0100.T.CW,0.001,0.01,0.4,-1
a01_s01_g016\a001_s001_g016_0081.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0082.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0083.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0084.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0085.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0086.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0087.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0088.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0089.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0090.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0091.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0092.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0093.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0094.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0095.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0096.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0097.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0098.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0099.T.CW,0.001,0.01,0.5,-1
a01_s01_g016\a001_s001_g016_0100.T.CW,0.001,0.01,0.5,-1
a01_s01_g017\a001_s001_g017_0081.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0082.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0083.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0084.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0085.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0086.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0087.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0088.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0089.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0090.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0091.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0092.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0093.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0094.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0095.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0096.T.CW,0.001,0.01,0.6,-1
a01_s01_g017\a001_s001_g017_0097.T.CW,0.001,0.01,0.6,-1
