image,ua,us,g,photonPosNum
p01_g001\p01_g001_0028.T.CW.mat,0.00504,20.45447,0.55,62957
p01_g001\p01_g001_0029.T.CW.mat,0.00504,20.45447,0.55,62399
p01_g001\p01_g001_0030.T.CW.mat,0.00504,20.45447,0.55,62623
p01_g001\p01_g001_0031.T.CW.mat,0.00504,20.45447,0.55,62770
p01_g001\p01_g001_0032.T.CW.mat,0.00504,20.45447,0.55,62556
p01_g001\p01_g001_0033.T.CW.mat,0.00504,20.45447,0.55,62597
p01_g001\p01_g001_0034.T.CW.mat,0.00504,20.45447,0.55,62664
p01_g001\p01_g001_0035.T.CW.mat,0.00504,20.45447,0.55,62475
p01_g001\p01_g001_0036.T.CW.mat,0.00504,20.45447,0.55,62485
p01_g001\p01_g001_0037.T.CW.mat,0.00504,20.45447,0.55,62457
p01_g001\p01_g001_0038.T.CW.mat,0.00504,20.45447,0.55,62668
p01_g001\p01_g001_0039.T.CW.mat,0.00504,20.45447,0.55,62660
p01_g001\p01_g001_0040.T.CW.mat,0.00504,20.45447,0.55,62847
p01_g001\p01_g001_0041.T.CW.mat,0.00504,20.45447,0.55,62465
p01_g001\p01_g001_0042.T.CW.mat,0.00504,20.45447,0.55,62564
p01_g001\p01_g001_0043.T.CW.mat,0.00504,20.45447,0.55,62447
p01_g001\p01_g001_0044.T.CW.mat,0.00504,20.45447,0.55,62722
p01_g001\p01_g001_0045.T.CW.mat,0.00504,20.45447,0.55,62678
p01_g001\p01_g001_0046.T.CW.mat,0.00504,20.45447,0.55,62498
p01_g001\p01_g001_0047.T.CW.mat,0.00504,20.45447,0.55,62682
p01_g001\p01_g001_0048.T.CW.mat,0.00504,20.45447,0.55,62430
p01_g001\p01_g001_0049.T.CW.mat,0.00504,20.45447,0.55,62406
p01_g001\p01_g001_0050.T.CW.mat,0.00504,20.45447,0.55,62552
p01_g001\p01_g001_0051.T.CW.mat,0.00504,20.45447,0.55,62575
p01_g001\p01_g001_0052.T.CW.mat,0.00504,20.45447,0.55,63031
p01_g001\p01_g001_0053.T.CW.mat,0.00504,20.45447,0.55,62451
p01_g001\p01_g001_0054.T.CW.mat,0.00504,20.45447,0.55,62889
p01_g001\p01_g001_0055.T.CW.mat,0.00504,20.45447,0.55,62424
p01_g001\p01_g001_0056.T.CW.mat,0.00504,20.45447,0.55,62864
p01_g001\p01_g001_0057.T.CW.mat,0.00504,20.45447,0.55,62445
p01_g001\p01_g001_0058.T.CW.mat,0.00504,20.45447,0.55,62431
p01_g001\p01_g001_0059.T.CW.mat,0.00504,20.45447,0.55,62890
p01_g001\p01_g001_0060.T.CW.mat,0.00504,20.45447,0.55,62747
p01_g001\p01_g001_0061.T.CW.mat,0.00504,20.45447,0.55,62652
p01_g001\p01_g001_0062.T.CW.mat,0.00504,20.45447,0.55,62416
p01_g001\p01_g001_0063.T.CW.mat,0.00504,20.45447,0.55,62486
p01_g001\p01_g001_0064.T.CW.mat,0.00504,20.45447,0.55,62628
p01_g001\p01_g001_0065.T.CW.mat,0.00504,20.45447,0.55,62745
p01_g001\p01_g001_0066.T.CW.mat,0.00504,20.45447,0.55,62660
p01_g001\p01_g001_0067.T.CW.mat,0.00504,20.45447,0.55,62469
p01_g001\p01_g001_0068.T.CW.mat,0.00504,20.45447,0.55,62680
p01_g001\p01_g001_0069.T.CW.mat,0.00504,20.45447,0.55,62586
p01_g001\p01_g001_0070.T.CW.mat,0.00504,20.45447,0.55,62685
p01_g001\p01_g001_0071.T.CW.mat,0.00504,20.45447,0.55,62569
p01_g001\p01_g001_0072.T.CW.mat,0.00504,20.45447,0.55,62884
p01_g001\p01_g001_0073.T.CW.mat,0.00504,20.45447,0.55,62898
p01_g001\p01_g001_0074.T.CW.mat,0.00504,20.45447,0.55,62589
p01_g001\p01_g001_0075.T.CW.mat,0.00504,20.45447,0.55,62834
p01_g001\p01_g001_0076.T.CW.mat,0.00504,20.45447,0.55,62607
p01_g001\p01_g001_0077.T.CW.mat,0.00504,20.45447,0.55,62599
p01_g001\p01_g001_0078.T.CW.mat,0.00504,20.45447,0.55,62637
p01_g001\p01_g001_0079.T.CW.mat,0.00504,20.45447,0.55,62845
p01_g001\p01_g001_0080.T.CW.mat,0.00504,20.45447,0.55,62785
p01_g001\p01_g001_0081.T.CW.mat,0.00504,20.45447,0.55,62451
p01_g001\p01_g001_0082.T.CW.mat,0.00504,20.45447,0.55,62528
p01_g001\p01_g001_0083.T.CW.mat,0.00504,20.45447,0.55,62474
p01_g001\p01_g001_0084.T.CW.mat,0.00504,20.45447,0.55,62534
p01_g001\p01_g001_0085.T.CW.mat,0.00504,20.45447,0.55,62732
p01_g001\p01_g001_0086.T.CW.mat,0.00504,20.45447,0.55,62513
p01_g001\p01_g001_0087.T.CW.mat,0.00504,20.45447,0.55,62499
p01_g001\p01_g001_0088.T.CW.mat,0.00504,20.45447,0.55,62613
p01_g001\p01_g001_0089.T.CW.mat,0.00504,20.45447,0.55,62586
p01_g001\p01_g001_0090.T.CW.mat,0.00504,20.45447,0.55,62444
p01_g001\p01_g001_0091.T.CW.mat,0.00504,20.45447,0.55,62683
p01_g001\p01_g001_0092.T.CW.mat,0.00504,20.45447,0.55,62397
p01_g001\p01_g001_0093.T.CW.mat,0.00504,20.45447,0.55,62825
p01_g001\p01_g001_0094.T.CW.mat,0.00504,20.45447,0.55,62567
p01_g001\p01_g001_0095.T.CW.mat,0.00504,20.45447,0.55,62741
p01_g001\p01_g001_0096.T.CW.mat,0.00504,20.45447,0.55,62535
p01_g001\p01_g001_0097.T.CW.mat,0.00504,20.45447,0.55,62961
p01_g001\p01_g001_0098.T.CW.mat,0.00504,20.45447,0.55,62594
p01_g001\p01_g001_0099.T.CW.mat,0.00504,20.45447,0.55,62878
p01_g001\p01_g001_0100.T.CW.mat,0.00504,20.45447,0.55,62660
p01_g001\p01_g001_0101.T.CW.mat,0.00504,20.45447,0.55,62678
p01_g001\p01_g001_0102.T.CW.mat,0.00504,20.45447,0.55,62709
p01_g001\p01_g001_0103.T.CW.mat,0.00504,20.45447,0.55,62532
p01_g001\p01_g001_0104.T.CW.mat,0.00504,20.45447,0.55,62604
p01_g001\p01_g001_0105.T.CW.mat,0.00504,20.45447,0.55,62647
p01_g001\p01_g001_0106.T.CW.mat,0.00504,20.45447,0.55,62691
p01_g001\p01_g001_0107.T.CW.mat,0.00504,20.45447,0.55,62796
p01_g001\p01_g001_0108.T.CW.mat,0.00504,20.45447,0.55,62494
p01_g001\p01_g001_0109.T.CW.mat,0.00504,20.45447,0.55,62622
p01_g001\p01_g001_0110.T.CW.mat,0.00504,20.45447,0.55,63135
p01_g001\p01_g001_0111.T.CW.mat,0.00504,20.45447,0.55,62693
p01_g001\p01_g001_0112.T.CW.mat,0.00504,20.45447,0.55,62841
p01_g001\p01_g001_0113.T.CW.mat,0.00504,20.45447,0.55,62649
p01_g001\p01_g001_0114.T.CW.mat,0.00504,20.45447,0.55,62729
p01_g001\p01_g001_0115.T.CW.mat,0.00504,20.45447,0.55,62702
p01_g001\p01_g001_0116.T.CW.mat,0.00504,20.45447,0.55,62575
p01_g001\p01_g001_0117.T.CW.mat,0.00504,20.45447,0.55,62548
p01_g001\p01_g001_0118.T.CW.mat,0.00504,20.45447,0.55,62906
p01_g001\p01_g001_0119.T.CW.mat,0.00504,20.45447,0.55,62707
p01_g001\p01_g001_0120.T.CW.mat,0.00504,20.45447,0.55,62671
p01_g001\p01_g001_0121.T.CW.mat,0.00504,20.45447,0.55,62552
p01_g001\p01_g001_0122.T.CW.mat,0.00504,20.45447,0.55,62571
p01_g001\p01_g001_0123.T.CW.mat,0.00504,20.45447,0.55,62459
p01_g001\p01_g001_0124.T.CW.mat,0.00504,20.45447,0.55,62573
p01_g001\p01_g001_0125.T.CW.mat,0.00504,20.45447,0.55,62364
p01_g001\p01_g001_0126.T.CW.mat,0.00504,20.45447,0.55,62687
p01_g001\p01_g001_0127.T.CW.mat,0.00504,20.45447,0.55,62679
p01_g001\p01_g001_0128.T.CW.mat,0.00504,20.45447,0.55,62697
p01_g001\p01_g001_0129.T.CW.mat,0.00504,20.45447,0.55,62577
p01_g001\p01_g001_0130.T.CW.mat,0.00504,20.45447,0.55,62506
p01_g001\p01_g001_0131.T.CW.mat,0.00504,20.45447,0.55,62549
p01_g001\p01_g001_0132.T.CW.mat,0.00504,20.45447,0.55,62601
p01_g001\p01_g001_0133.T.CW.mat,0.00504,20.45447,0.55,62526
p01_g001\p01_g001_0134.T.CW.mat,0.00504,20.45447,0.55,62730
p01_g001\p01_g001_0135.T.CW.mat,0.00504,20.45447,0.55,62640
p01_g001\p01_g001_0136.T.CW.mat,0.00504,20.45447,0.55,62682
p01_g001\p01_g001_0137.T.CW.mat,0.00504,20.45447,0.55,62427
p01_g001\p01_g001_0138.T.CW.mat,0.00504,20.45447,0.55,62719
p01_g001\p01_g001_0139.T.CW.mat,0.00504,20.45447,0.55,62514
p01_g001\p01_g001_0140.T.CW.mat,0.00504,20.45447,0.55,62597
p01_g001\p01_g001_0141.T.CW.mat,0.00504,20.45447,0.55,62580
p01_g001\p01_g001_0142.T.CW.mat,0.00504,20.45447,0.55,62576
p01_g001\p01_g001_0143.T.CW.mat,0.00504,20.45447,0.55,62629
p01_g001\p01_g001_0144.T.CW.mat,0.00504,20.45447,0.55,62557
p01_g001\p01_g001_0145.T.CW.mat,0.00504,20.45447,0.55,62440
p01_g001\p01_g001_0146.T.CW.mat,0.00504,20.45447,0.55,62681
p01_g001\p01_g001_0147.T.CW.mat,0.00504,20.45447,0.55,62631
p01_g001\p01_g001_0148.T.CW.mat,0.00504,20.45447,0.55,62924
p01_g001\p01_g001_0149.T.CW.mat,0.00504,20.45447,0.55,62519
p01_g001\p01_g001_0150.T.CW.mat,0.00504,20.45447,0.55,62723
p01_g001\p01_g001_0151.T.CW.mat,0.00504,20.45447,0.55,62769
p01_g001\p01_g001_0152.T.CW.mat,0.00504,20.45447,0.55,62578
p01_g001\p01_g001_0153.T.CW.mat,0.00504,20.45447,0.55,62559
p01_g001\p01_g001_0154.T.CW.mat,0.00504,20.45447,0.55,62492
p01_g001\p01_g001_0155.T.CW.mat,0.00504,20.45447,0.55,62706
p01_g001\p01_g001_0156.T.CW.mat,0.00504,20.45447,0.55,62518
p01_g001\p01_g001_0157.T.CW.mat,0.00504,20.45447,0.55,62395
p01_g001\p01_g001_0158.T.CW.mat,0.00504,20.45447,0.55,62315
p01_g001\p01_g001_0159.T.CW.mat,0.00504,20.45447,0.55,62604
p01_g001\p01_g001_0160.T.CW.mat,0.00504,20.45447,0.55,62591
p01_g001\p01_g001_0161.T.CW.mat,0.00504,20.45447,0.55,63168
p01_g001\p01_g001_0162.T.CW.mat,0.00504,20.45447,0.55,62602
p01_g001\p01_g001_0163.T.CW.mat,0.00504,20.45447,0.55,62507
p01_g001\p01_g001_0164.T.CW.mat,0.00504,20.45447,0.55,62652
p01_g001\p01_g001_0165.T.CW.mat,0.00504,20.45447,0.55,62588
p01_g001\p01_g001_0166.T.CW.mat,0.00504,20.45447,0.55,62215
p01_g001\p01_g001_0167.T.CW.mat,0.00504,20.45447,0.55,62524
p01_g001\p01_g001_0168.T.CW.mat,0.00504,20.45447,0.55,62676
p01_g001\p01_g001_0169.T.CW.mat,0.00504,20.45447,0.55,62448
p01_g001\p01_g001_0170.T.CW.mat,0.00504,20.45447,0.55,62524
p01_g001\p01_g001_0171.T.CW.mat,0.00504,20.45447,0.55,62670
p01_g001\p01_g001_0172.T.CW.mat,0.00504,20.45447,0.55,62616
p01_g001\p01_g001_0173.T.CW.mat,0.00504,20.45447,0.55,62568
p01_g001\p01_g001_0174.T.CW.mat,0.00504,20.45447,0.55,62700
p01_g001\p01_g001_0175.T.CW.mat,0.00504,20.45447,0.55,63174
p01_g001\p01_g001_0176.T.CW.mat,0.00504,20.45447,0.55,62569
p01_g001\p01_g001_0177.T.CW.mat,0.00504,20.45447,0.55,62491
p01_g001\p01_g001_0178.T.CW.mat,0.00504,20.45447,0.55,62721
p01_g001\p01_g001_0179.T.CW.mat,0.00504,20.45447,0.55,62935
p01_g001\p01_g001_0180.T.CW.mat,0.00504,20.45447,0.55,62577
p01_g001\p01_g001_0181.T.CW.mat,0.00504,20.45447,0.55,62729
p01_g001\p01_g001_0182.T.CW.mat,0.00504,20.45447,0.55,62626
p01_g001\p01_g001_0183.T.CW.mat,0.00504,20.45447,0.55,62540
p01_g001\p01_g001_0184.T.CW.mat,0.00504,20.45447,0.55,62391
p01_g001\p01_g001_0185.T.CW.mat,0.00504,20.45447,0.55,62396
p01_g001\p01_g001_0186.T.CW.mat,0.00504,20.45447,0.55,62437
p01_g001\p01_g001_0187.T.CW.mat,0.00504,20.45447,0.55,62627
p01_g001\p01_g001_0188.T.CW.mat,0.00504,20.45447,0.55,62694
p01_g001\p01_g001_0189.T.CW.mat,0.00504,20.45447,0.55,62777
p01_g001\p01_g001_0190.T.CW.mat,0.00504,20.45447,0.55,62725
p01_g001\p01_g001_0191.T.CW.mat,0.00504,20.45447,0.55,62636
p01_g001\p01_g001_0192.T.CW.mat,0.00504,20.45447,0.55,62815
p01_g001\p01_g001_0193.T.CW.mat,0.00504,20.45447,0.55,62937
p01_g001\p01_g001_0194.T.CW.mat,0.00504,20.45447,0.55,62201
p01_g001\p01_g001_0195.T.CW.mat,0.00504,20.45447,0.55,62670
p01_g001\p01_g001_0196.T.CW.mat,0.00504,20.45447,0.55,62432
p01_g001\p01_g001_0197.T.CW.mat,0.00504,20.45447,0.55,62553
p01_g001\p01_g001_0198.T.CW.mat,0.00504,20.45447,0.55,62553
p01_g001\p01_g001_0199.T.CW.mat,0.00504,20.45447,0.55,62409
p01_g001\p01_g001_0200.T.CW.mat,0.00504,20.45447,0.55,62497
p01_g002\p01_g002_0001.T.CW.mat,0.00504,20.45447,0.65,70751
p01_g002\p01_g002_0002.T.CW.mat,0.00504,20.45447,0.65,70705
p01_g002\p01_g002_0003.T.CW.mat,0.00504,20.45447,0.65,70976
p01_g002\p01_g002_0004.T.CW.mat,0.00504,20.45447,0.65,70747
p01_g002\p01_g002_0005.T.CW.mat,0.00504,20.45447,0.65,70752
p01_g002\p01_g002_0006.T.CW.mat,0.00504,20.45447,0.65,70826
p01_g002\p01_g002_0007.T.CW.mat,0.00504,20.45447,0.65,70955
p01_g002\p01_g002_0008.T.CW.mat,0.00504,20.45447,0.65,70775
p01_g002\p01_g002_0009.T.CW.mat,0.00504,20.45447,0.65,70884
p01_g002\p01_g002_0010.T.CW.mat,0.00504,20.45447,0.65,70715
p01_g002\p01_g002_0011.T.CW.mat,0.00504,20.45447,0.65,70594
p01_g002\p01_g002_0012.T.CW.mat,0.00504,20.45447,0.65,70498
p01_g002\p01_g002_0013.T.CW.mat,0.00504,20.45447,0.65,70780
p01_g002\p01_g002_0014.T.CW.mat,0.00504,20.45447,0.65,70843
p01_g002\p01_g002_0015.T.CW.mat,0.00504,20.45447,0.65,70667
p01_g002\p01_g002_0016.T.CW.mat,0.00504,20.45447,0.65,70714
p01_g002\p01_g002_0017.T.CW.mat,0.00504,20.45447,0.65,70819
p01_g002\p01_g002_0018.T.CW.mat,0.00504,20.45447,0.65,70773
p01_g002\p01_g002_0019.T.CW.mat,0.00504,20.45447,0.65,70615
p01_g002\p01_g002_0020.T.CW.mat,0.00504,20.45447,0.65,70850
p01_g002\p01_g002_0021.T.CW.mat,0.00504,20.45447,0.65,70978
p01_g002\p01_g002_0022.T.CW.mat,0.00504,20.45447,0.65,70741
p01_g002\p01_g002_0023.T.CW.mat,0.00504,20.45447,0.65,70962
p01_g002\p01_g002_0024.T.CW.mat,0.00504,20.45447,0.65,70572
p01_g002\p01_g002_0025.T.CW.mat,0.00504,20.45447,0.65,70946
p01_g002\p01_g002_0026.T.CW.mat,0.00504,20.45447,0.65,70761
p01_g002\p01_g002_0027.T.CW.mat,0.00504,20.45447,0.65,71055
p01_g002\p01_g002_0028.T.CW.mat,0.00504,20.45447,0.65,70476
p01_g002\p01_g002_0029.T.CW.mat,0.00504,20.45447,0.65,70740
p01_g002\p01_g002_0030.T.CW.mat,0.00504,20.45447,0.65,70665
p01_g002\p01_g002_0031.T.CW.mat,0.00504,20.45447,0.65,70682
p01_g002\p01_g002_0032.T.CW.mat,0.00504,20.45447,0.65,70650
p01_g002\p01_g002_0033.T.CW.mat,0.00504,20.45447,0.65,70936
p01_g002\p01_g002_0034.T.CW.mat,0.00504,20.45447,0.65,70844
p01_g002\p01_g002_0035.T.CW.mat,0.00504,20.45447,0.65,70801
p01_g002\p01_g002_0036.T.CW.mat,0.00504,20.45447,0.65,70819
p01_g002\p01_g002_0037.T.CW.mat,0.00504,20.45447,0.65,70693
p01_g002\p01_g002_0038.T.CW.mat,0.00504,20.45447,0.65,70615
p01_g002\p01_g002_0039.T.CW.mat,0.00504,20.45447,0.65,70722
p01_g002\p01_g002_0040.T.CW.mat,0.00504,20.45447,0.65,70661
p01_g002\p01_g002_0041.T.CW.mat,0.00504,20.45447,0.65,70732
p01_g002\p01_g002_0042.T.CW.mat,0.00504,20.45447,0.65,70753
p01_g002\p01_g002_0043.T.CW.mat,0.00504,20.45447,0.65,70719
p01_g002\p01_g002_0044.T.CW.mat,0.00504,20.45447,0.65,70620
p01_g002\p01_g002_0045.T.CW.mat,0.00504,20.45447,0.65,70513
p01_g002\p01_g002_0046.T.CW.mat,0.00504,20.45447,0.65,70522
p01_g002\p01_g002_0047.T.CW.mat,0.00504,20.45447,0.65,70814
p01_g002\p01_g002_0048.T.CW.mat,0.00504,20.45447,0.65,71016
p01_g002\p01_g002_0049.T.CW.mat,0.00504,20.45447,0.65,70997
p01_g002\p01_g002_0050.T.CW.mat,0.00504,20.45447,0.65,70833
p01_g002\p01_g002_0051.T.CW.mat,0.00504,20.45447,0.65,70794
p01_g002\p01_g002_0052.T.CW.mat,0.00504,20.45447,0.65,70602
p01_g002\p01_g002_0053.T.CW.mat,0.00504,20.45447,0.65,70840
p01_g002\p01_g002_0054.T.CW.mat,0.00504,20.45447,0.65,71025
p01_g002\p01_g002_0055.T.CW.mat,0.00504,20.45447,0.65,70777
p01_g002\p01_g002_0056.T.CW.mat,0.00504,20.45447,0.65,70873
p01_g002\p01_g002_0057.T.CW.mat,0.00504,20.45447,0.65,70749
p01_g002\p01_g002_0058.T.CW.mat,0.00504,20.45447,0.65,70892
p01_g002\p01_g002_0059.T.CW.mat,0.00504,20.45447,0.65,70477
p01_g002\p01_g002_0060.T.CW.mat,0.00504,20.45447,0.65,70773
p01_g002\p01_g002_0061.T.CW.mat,0.00504,20.45447,0.65,70700
p01_g002\p01_g002_0062.T.CW.mat,0.00504,20.45447,0.65,70978
p01_g002\p01_g002_0063.T.CW.mat,0.00504,20.45447,0.65,70900
p01_g002\p01_g002_0064.T.CW.mat,0.00504,20.45447,0.65,70742
p01_g002\p01_g002_0065.T.CW.mat,0.00504,20.45447,0.65,70863
p01_g002\p01_g002_0066.T.CW.mat,0.00504,20.45447,0.65,70677
p01_g002\p01_g002_0067.T.CW.mat,0.00504,20.45447,0.65,70793
p01_g002\p01_g002_0068.T.CW.mat,0.00504,20.45447,0.65,70960
p01_g002\p01_g002_0069.T.CW.mat,0.00504,20.45447,0.65,70844
p01_g002\p01_g002_0070.T.CW.mat,0.00504,20.45447,0.65,70573
p01_g002\p01_g002_0071.T.CW.mat,0.00504,20.45447,0.65,70604
p01_g002\p01_g002_0072.T.CW.mat,0.00504,20.45447,0.65,70610
p01_g002\p01_g002_0073.T.CW.mat,0.00504,20.45447,0.65,70783
p01_g002\p01_g002_0074.T.CW.mat,0.00504,20.45447,0.65,70767
p01_g002\p01_g002_0075.T.CW.mat,0.00504,20.45447,0.65,71046
p01_g002\p01_g002_0076.T.CW.mat,0.00504,20.45447,0.65,70876
p01_g002\p01_g002_0077.T.CW.mat,0.00504,20.45447,0.65,70797
p01_g002\p01_g002_0078.T.CW.mat,0.00504,20.45447,0.65,70503
p01_g002\p01_g002_0079.T.CW.mat,0.00504,20.45447,0.65,70663
p01_g002\p01_g002_0080.T.CW.mat,0.00504,20.45447,0.65,70650
p01_g002\p01_g002_0081.T.CW.mat,0.00504,20.45447,0.65,71040
p01_g002\p01_g002_0082.T.CW.mat,0.00504,20.45447,0.65,70715
p01_g002\p01_g002_0083.T.CW.mat,0.00504,20.45447,0.65,70660
p01_g002\p01_g002_0084.T.CW.mat,0.00504,20.45447,0.65,70796
p01_g002\p01_g002_0085.T.CW.mat,0.00504,20.45447,0.65,70816
p01_g002\p01_g002_0086.T.CW.mat,0.00504,20.45447,0.65,70844
p01_g002\p01_g002_0087.T.CW.mat,0.00504,20.45447,0.65,70691
p01_g002\p01_g002_0088.T.CW.mat,0.00504,20.45447,0.65,70674
p01_g002\p01_g002_0089.T.CW.mat,0.00504,20.45447,0.65,71108
p01_g002\p01_g002_0090.T.CW.mat,0.00504,20.45447,0.65,70793
p01_g002\p01_g002_0091.T.CW.mat,0.00504,20.45447,0.65,70884
p01_g002\p01_g002_0092.T.CW.mat,0.00504,20.45447,0.65,70659
p01_g002\p01_g002_0093.T.CW.mat,0.00504,20.45447,0.65,70981
p01_g002\p01_g002_0094.T.CW.mat,0.00504,20.45447,0.65,70926
p01_g002\p01_g002_0095.T.CW.mat,0.00504,20.45447,0.65,70901
p01_g002\p01_g002_0096.T.CW.mat,0.00504,20.45447,0.65,70892
p01_g002\p01_g002_0097.T.CW.mat,0.00504,20.45447,0.65,70600
p01_g002\p01_g002_0098.T.CW.mat,0.00504,20.45447,0.65,70735
p01_g002\p01_g002_0099.T.CW.mat,0.00504,20.45447,0.65,70738
p01_g002\p01_g002_0100.T.CW.mat,0.00504,20.45447,0.65,70506
p01_g002\p01_g002_0101.T.CW.mat,0.00504,20.45447,0.65,70590
p01_g002\p01_g002_0102.T.CW.mat,0.00504,20.45447,0.65,70724
p01_g002\p01_g002_0103.T.CW.mat,0.00504,20.45447,0.65,71203
p01_g002\p01_g002_0104.T.CW.mat,0.00504,20.45447,0.65,70737
p01_g002\p01_g002_0105.T.CW.mat,0.00504,20.45447,0.65,70796
p01_g002\p01_g002_0106.T.CW.mat,0.00504,20.45447,0.65,70759
p01_g002\p01_g002_0107.T.CW.mat,0.00504,20.45447,0.65,70746
p01_g002\p01_g002_0108.T.CW.mat,0.00504,20.45447,0.65,70658
p01_g002\p01_g002_0109.T.CW.mat,0.00504,20.45447,0.65,70963
p01_g002\p01_g002_0110.T.CW.mat,0.00504,20.45447,0.65,70627
p01_g002\p01_g002_0111.T.CW.mat,0.00504,20.45447,0.65,70688
p01_g002\p01_g002_0112.T.CW.mat,0.00504,20.45447,0.65,70728
p01_g002\p01_g002_0113.T.CW.mat,0.00504,20.45447,0.65,70865
p01_g002\p01_g002_0114.T.CW.mat,0.00504,20.45447,0.65,70621
p01_g002\p01_g002_0115.T.CW.mat,0.00504,20.45447,0.65,70787
p01_g002\p01_g002_0116.T.CW.mat,0.00504,20.45447,0.65,70819
p01_g002\p01_g002_0117.T.CW.mat,0.00504,20.45447,0.65,70723
p01_g002\p01_g002_0118.T.CW.mat,0.00504,20.45447,0.65,70779
p01_g002\p01_g002_0119.T.CW.mat,0.00504,20.45447,0.65,71000
p01_g002\p01_g002_0120.T.CW.mat,0.00504,20.45447,0.65,70798
p01_g002\p01_g002_0121.T.CW.mat,0.00504,20.45447,0.65,70844
p01_g002\p01_g002_0122.T.CW.mat,0.00504,20.45447,0.65,70368
p01_g002\p01_g002_0123.T.CW.mat,0.00504,20.45447,0.65,70728
p01_g002\p01_g002_0124.T.CW.mat,0.00504,20.45447,0.65,70906
p01_g002\p01_g002_0125.T.CW.mat,0.00504,20.45447,0.65,70806
p01_g002\p01_g002_0126.T.CW.mat,0.00504,20.45447,0.65,70863
p01_g002\p01_g002_0127.T.CW.mat,0.00504,20.45447,0.65,70942
p01_g002\p01_g002_0128.T.CW.mat,0.00504,20.45447,0.65,70656
p01_g002\p01_g002_0129.T.CW.mat,0.00504,20.45447,0.65,70501
p01_g002\p01_g002_0130.T.CW.mat,0.00504,20.45447,0.65,71091
p01_g002\p01_g002_0131.T.CW.mat,0.00504,20.45447,0.65,70578
p01_g002\p01_g002_0132.T.CW.mat,0.00504,20.45447,0.65,70876
p01_g002\p01_g002_0133.T.CW.mat,0.00504,20.45447,0.65,70812
p01_g002\p01_g002_0134.T.CW.mat,0.00504,20.45447,0.65,70688
p01_g002\p01_g002_0135.T.CW.mat,0.00504,20.45447,0.65,70956
p01_g002\p01_g002_0136.T.CW.mat,0.00504,20.45447,0.65,70912
p01_g002\p01_g002_0137.T.CW.mat,0.00504,20.45447,0.65,70875
p01_g002\p01_g002_0138.T.CW.mat,0.00504,20.45447,0.65,70821
p01_g002\p01_g002_0139.T.CW.mat,0.00504,20.45447,0.65,70845
p01_g002\p01_g002_0140.T.CW.mat,0.00504,20.45447,0.65,70567
p01_g002\p01_g002_0141.T.CW.mat,0.00504,20.45447,0.65,70642
p01_g002\p01_g002_0142.T.CW.mat,0.00504,20.45447,0.65,70510
p01_g002\p01_g002_0143.T.CW.mat,0.00504,20.45447,0.65,70698
p01_g002\p01_g002_0144.T.CW.mat,0.00504,20.45447,0.65,70656
p01_g002\p01_g002_0145.T.CW.mat,0.00504,20.45447,0.65,70921
p01_g002\p01_g002_0146.T.CW.mat,0.00504,20.45447,0.65,70766
p01_g002\p01_g002_0147.T.CW.mat,0.00504,20.45447,0.65,70897
p01_g002\p01_g002_0148.T.CW.mat,0.00504,20.45447,0.65,70950
p01_g002\p01_g002_0149.T.CW.mat,0.00504,20.45447,0.65,70873
