image,ua,us,g,photonPosNum
a01_s03_g005\a001_s003_g005_0081.T.CW.mat,0.001,0.1,-0.6,12996
a01_s03_g005\a001_s003_g005_0082.T.CW.mat,0.001,0.1,-0.6,13092
a01_s03_g005\a001_s003_g005_0083.T.CW.mat,0.001,0.1,-0.6,12917
a01_s03_g005\a001_s003_g005_0084.T.CW.mat,0.001,0.1,-0.6,13069
a01_s03_g005\a001_s003_g005_0085.T.CW.mat,0.001,0.1,-0.6,12939
a01_s03_g005\a001_s003_g005_0086.T.CW.mat,0.001,0.1,-0.6,13083
a01_s03_g005\a001_s003_g005_0087.T.CW.mat,0.001,0.1,-0.6,13191
a01_s03_g005\a001_s003_g005_0088.T.CW.mat,0.001,0.1,-0.6,13171
a01_s03_g005\a001_s003_g005_0089.T.CW.mat,0.001,0.1,-0.6,13054
a01_s03_g005\a001_s003_g005_0090.T.CW.mat,0.001,0.1,-0.6,12979
a01_s03_g006\a001_s003_g006_0081.T.CW.mat,0.001,0.1,-0.5,13950
a01_s03_g006\a001_s003_g006_0082.T.CW.mat,0.001,0.1,-0.5,13671
a01_s03_g006\a001_s003_g006_0083.T.CW.mat,0.001,0.1,-0.5,13823
a01_s03_g006\a001_s003_g006_0084.T.CW.mat,0.001,0.1,-0.5,13735
a01_s03_g006\a001_s003_g006_0085.T.CW.mat,0.001,0.1,-0.5,13931
a01_s03_g006\a001_s003_g006_0086.T.CW.mat,0.001,0.1,-0.5,13845
a01_s03_g006\a001_s003_g006_0087.T.CW.mat,0.001,0.1,-0.5,13838
a01_s03_g006\a001_s003_g006_0088.T.CW.mat,0.001,0.1,-0.5,13873
a01_s03_g006\a001_s003_g006_0089.T.CW.mat,0.001,0.1,-0.5,13906
a01_s03_g006\a001_s003_g006_0090.T.CW.mat,0.001,0.1,-0.5,13839
a01_s03_g007\a001_s003_g007_0081.T.CW.mat,0.001,0.1,-0.4,14113
a01_s03_g007\a001_s003_g007_0082.T.CW.mat,0.001,0.1,-0.4,14237
a01_s03_g007\a001_s003_g007_0083.T.CW.mat,0.001,0.1,-0.4,14314
a01_s03_g007\a001_s003_g007_0084.T.CW.mat,0.001,0.1,-0.4,14275
a01_s03_g007\a001_s003_g007_0085.T.CW.mat,0.001,0.1,-0.4,14158
a01_s03_g007\a001_s003_g007_0086.T.CW.mat,0.001,0.1,-0.4,14029
a01_s03_g007\a001_s003_g007_0087.T.CW.mat,0.001,0.1,-0.4,14174
a01_s03_g007\a001_s003_g007_0088.T.CW.mat,0.001,0.1,-0.4,14155
a01_s03_g007\a001_s003_g007_0089.T.CW.mat,0.001,0.1,-0.4,14339
a01_s03_g007\a001_s003_g007_0090.T.CW.mat,0.001,0.1,-0.4,14075
a01_s03_g008\a001_s003_g008_0081.T.CW.mat,0.001,0.1,-0.3,14010
a01_s03_g008\a001_s003_g008_0082.T.CW.mat,0.001,0.1,-0.3,14435
a01_s03_g008\a001_s003_g008_0083.T.CW.mat,0.001,0.1,-0.3,14195
a01_s03_g008\a001_s003_g008_0084.T.CW.mat,0.001,0.1,-0.3,14125
a01_s03_g008\a001_s003_g008_0085.T.CW.mat,0.001,0.1,-0.3,14074
a01_s03_g008\a001_s003_g008_0086.T.CW.mat,0.001,0.1,-0.3,14136
a01_s03_g008\a001_s003_g008_0087.T.CW.mat,0.001,0.1,-0.3,14230
a01_s03_g008\a001_s003_g008_0088.T.CW.mat,0.001,0.1,-0.3,14044
a01_s03_g008\a001_s003_g008_0089.T.CW.mat,0.001,0.1,-0.3,13971
a01_s03_g008\a001_s003_g008_0090.T.CW.mat,0.001,0.1,-0.3,13874
a01_s03_g009\a001_s003_g009_0081.T.CW.mat,0.001,0.1,-0.2,13866
a01_s03_g009\a001_s003_g009_0082.T.CW.mat,0.001,0.1,-0.2,13897
a01_s03_g009\a001_s003_g009_0083.T.CW.mat,0.001,0.1,-0.2,13942
a01_s03_g009\a001_s003_g009_0084.T.CW.mat,0.001,0.1,-0.2,14009
a01_s03_g009\a001_s003_g009_0085.T.CW.mat,0.001,0.1,-0.2,13901
a01_s03_g009\a001_s003_g009_0086.T.CW.mat,0.001,0.1,-0.2,13797
a01_s03_g009\a001_s003_g009_0087.T.CW.mat,0.001,0.1,-0.2,13831
a01_s03_g009\a001_s003_g009_0088.T.CW.mat,0.001,0.1,-0.2,13771
a01_s03_g009\a001_s003_g009_0089.T.CW.mat,0.001,0.1,-0.2,13864
a01_s03_g009\a001_s003_g009_0090.T.CW.mat,0.001,0.1,-0.2,13973
a01_s03_g010\a001_s003_g010_0081.T.CW.mat,0.001,0.1,-0.1,13313
a01_s03_g010\a001_s003_g010_0082.T.CW.mat,0.001,0.1,-0.1,13309
a01_s03_g010\a001_s003_g010_0083.T.CW.mat,0.001,0.1,-0.1,13502
a01_s03_g010\a001_s003_g010_0084.T.CW.mat,0.001,0.1,-0.1,13401
a01_s03_g010\a001_s003_g010_0085.T.CW.mat,0.001,0.1,-0.1,13347
a01_s03_g010\a001_s003_g010_0086.T.CW.mat,0.001,0.1,-0.1,13456
a01_s03_g010\a001_s003_g010_0087.T.CW.mat,0.001,0.1,-0.1,13094
a01_s03_g010\a001_s003_g010_0088.T.CW.mat,0.001,0.1,-0.1,13145
a01_s03_g010\a001_s003_g010_0089.T.CW.mat,0.001,0.1,-0.1,13164
a01_s03_g010\a001_s003_g010_0090.T.CW.mat,0.001,0.1,-0.1,13435
a01_s03_g011\a001_s003_g011_0081.T.CW.mat,0.001,0.1,0,24392
a01_s03_g011\a001_s003_g011_0082.T.CW.mat,0.001,0.1,0,24462
a01_s03_g011\a001_s003_g011_0083.T.CW.mat,0.001,0.1,0,24499
a01_s03_g011\a001_s003_g011_0084.T.CW.mat,0.001,0.1,0,24535
a01_s03_g011\a001_s003_g011_0085.T.CW.mat,0.001,0.1,0,24566
a01_s03_g011\a001_s003_g011_0086.T.CW.mat,0.001,0.1,0,24197
a01_s03_g011\a001_s003_g011_0087.T.CW.mat,0.001,0.1,0,24450
a01_s03_g011\a001_s003_g011_0088.T.CW.mat,0.001,0.1,0,24316
a01_s03_g011\a001_s003_g011_0089.T.CW.mat,0.001,0.1,0,24691
a01_s03_g011\a001_s003_g011_0090.T.CW.mat,0.001,0.1,0,24194
a01_s03_g012\a001_s003_g012_0081.T.CW.mat,0.001,0.1,0.1,11800
a01_s03_g012\a001_s003_g012_0082.T.CW.mat,0.001,0.1,0.1,11860
a01_s03_g012\a001_s003_g012_0083.T.CW.mat,0.001,0.1,0.1,11903
a01_s03_g012\a001_s003_g012_0084.T.CW.mat,0.001,0.1,0.1,11892
a01_s03_g012\a001_s003_g012_0085.T.CW.mat,0.001,0.1,0.1,11889
a01_s03_g012\a001_s003_g012_0086.T.CW.mat,0.001,0.1,0.1,11781
a01_s03_g012\a001_s003_g012_0087.T.CW.mat,0.001,0.1,0.1,11987
a01_s03_g012\a001_s003_g012_0088.T.CW.mat,0.001,0.1,0.1,11573
a01_s03_g012\a001_s003_g012_0089.T.CW.mat,0.001,0.1,0.1,11912
a01_s03_g012\a001_s003_g012_0090.T.CW.mat,0.001,0.1,0.1,11814
a01_s03_g013\a001_s003_g013_0081.T.CW.mat,0.001,0.1,0.2,10847
a01_s03_g013\a001_s003_g013_0082.T.CW.mat,0.001,0.1,0.2,10912
a01_s03_g013\a001_s003_g013_0083.T.CW.mat,0.001,0.1,0.2,10935
a01_s03_g013\a001_s003_g013_0084.T.CW.mat,0.001,0.1,0.2,11003
a01_s03_g013\a001_s003_g013_0085.T.CW.mat,0.001,0.1,0.2,10874
a01_s03_g013\a001_s003_g013_0086.T.CW.mat,0.001,0.1,0.2,10819
a01_s03_g013\a001_s003_g013_0087.T.CW.mat,0.001,0.1,0.2,10883
a01_s03_g013\a001_s003_g013_0088.T.CW.mat,0.001,0.1,0.2,11000
a01_s03_g013\a001_s003_g013_0089.T.CW.mat,0.001,0.1,0.2,11048
a01_s03_g013\a001_s003_g013_0090.T.CW.mat,0.001,0.1,0.2,11013
a01_s03_g014\a001_s003_g014_0081.T.CW.mat,0.001,0.1,0.3,9872
a01_s03_g014\a001_s003_g014_0082.T.CW.mat,0.001,0.1,0.3,9834
a01_s03_g014\a001_s003_g014_0083.T.CW.mat,0.001,0.1,0.3,9995
a01_s03_g014\a001_s003_g014_0084.T.CW.mat,0.001,0.1,0.3,9836
a01_s03_g014\a001_s003_g014_0085.T.CW.mat,0.001,0.1,0.3,9951
a01_s03_g014\a001_s003_g014_0086.T.CW.mat,0.001,0.1,0.3,9907
a01_s03_g014\a001_s003_g014_0087.T.CW.mat,0.001,0.1,0.3,9941
a01_s03_g014\a001_s003_g014_0088.T.CW.mat,0.001,0.1,0.3,9857
a01_s03_g014\a001_s003_g014_0089.T.CW.mat,0.001,0.1,0.3,9902
a01_s03_g014\a001_s003_g014_0090.T.CW.mat,0.001,0.1,0.3,9865
a01_s03_g015\a001_s003_g015_0081.T.CW.mat,0.001,0.1,0.4,8742
a01_s03_g015\a001_s003_g015_0082.T.CW.mat,0.001,0.1,0.4,8946
a01_s03_g015\a001_s003_g015_0083.T.CW.mat,0.001,0.1,0.4,8718
a01_s03_g015\a001_s003_g015_0084.T.CW.mat,0.001,0.1,0.4,8676
a01_s03_g015\a001_s003_g015_0085.T.CW.mat,0.001,0.1,0.4,8740
a01_s03_g015\a001_s003_g015_0086.T.CW.mat,0.001,0.1,0.4,8811
a01_s03_g015\a001_s003_g015_0087.T.CW.mat,0.001,0.1,0.4,8810
a01_s03_g015\a001_s003_g015_0088.T.CW.mat,0.001,0.1,0.4,8865
a01_s03_g015\a001_s003_g015_0089.T.CW.mat,0.001,0.1,0.4,8863
a01_s03_g015\a001_s003_g015_0090.T.CW.mat,0.001,0.1,0.4,8642
a01_s03_g016\a001_s003_g016_0081.T.CW.mat,0.001,0.1,0.5,7645
a01_s03_g016\a001_s003_g016_0082.T.CW.mat,0.001,0.1,0.5,7676
a01_s03_g016\a001_s003_g016_0083.T.CW.mat,0.001,0.1,0.5,7542
a01_s03_g016\a001_s003_g016_0084.T.CW.mat,0.001,0.1,0.5,7596
a01_s03_g016\a001_s003_g016_0085.T.CW.mat,0.001,0.1,0.5,7543
a01_s03_g016\a001_s003_g016_0086.T.CW.mat,0.001,0.1,0.5,7688
a01_s03_g016\a001_s003_g016_0087.T.CW.mat,0.001,0.1,0.5,7740
a01_s03_g016\a001_s003_g016_0088.T.CW.mat,0.001,0.1,0.5,7617
a01_s03_g016\a001_s003_g016_0089.T.CW.mat,0.001,0.1,0.5,7745
a01_s03_g016\a001_s003_g016_0090.T.CW.mat,0.001,0.1,0.5,7715
a01_s03_g017\a001_s003_g017_0081.T.CW.mat,0.001,0.1,0.6,6373
a01_s03_g017\a001_s003_g017_0082.T.CW.mat,0.001,0.1,0.6,6401
a01_s03_g017\a001_s003_g017_0083.T.CW.mat,0.001,0.1,0.6,6441
a01_s03_g017\a001_s003_g017_0084.T.CW.mat,0.001,0.1,0.6,6443
a01_s03_g017\a001_s003_g017_0085.T.CW.mat,0.001,0.1,0.6,6432
a01_s03_g017\a001_s003_g017_0086.T.CW.mat,0.001,0.1,0.6,6347
a01_s03_g017\a001_s003_g017_0087.T.CW.mat,0.001,0.1,0.6,6261
a01_s03_g017\a001_s003_g017_0088.T.CW.mat,0.001,0.1,0.6,6285
a01_s03_g017\a001_s003_g017_0089.T.CW.mat,0.001,0.1,0.6,6339
a01_s03_g017\a001_s003_g017_0090.T.CW.mat,0.001,0.1,0.6,6496
a01_s03_g018\a001_s003_g018_0081.T.CW.mat,0.001,0.1,0.7,5013
a01_s03_g018\a001_s003_g018_0082.T.CW.mat,0.001,0.1,0.7,4942
a01_s03_g018\a001_s003_g018_0083.T.CW.mat,0.001,0.1,0.7,5090
a01_s03_g018\a001_s003_g018_0084.T.CW.mat,0.001,0.1,0.7,4948
a01_s03_g018\a001_s003_g018_0085.T.CW.mat,0.001,0.1,0.7,5053
a01_s03_g018\a001_s003_g018_0086.T.CW.mat,0.001,0.1,0.7,5180
a01_s03_g018\a001_s003_g018_0087.T.CW.mat,0.001,0.1,0.7,4975
a01_s03_g018\a001_s003_g018_0088.T.CW.mat,0.001,0.1,0.7,5057
a01_s03_g018\a001_s003_g018_0089.T.CW.mat,0.001,0.1,0.7,4985
a01_s03_g018\a001_s003_g018_0090.T.CW.mat,0.001,0.1,0.7,5036
a01_s03_g019\a001_s003_g019_0081.T.CW.mat,0.001,0.1,0.8,3641
a01_s03_g019\a001_s003_g019_0082.T.CW.mat,0.001,0.1,0.8,3677
a01_s03_g019\a001_s003_g019_0083.T.CW.mat,0.001,0.1,0.8,3596
a01_s03_g019\a001_s003_g019_0084.T.CW.mat,0.001,0.1,0.8,3597
a01_s03_g019\a001_s003_g019_0085.T.CW.mat,0.001,0.1,0.8,3648
a01_s03_g019\a001_s003_g019_0086.T.CW.mat,0.001,0.1,0.8,3611
a01_s03_g019\a001_s003_g019_0087.T.CW.mat,0.001,0.1,0.8,3641
a01_s03_g019\a001_s003_g019_0088.T.CW.mat,0.001,0.1,0.8,3646
a01_s03_g019\a001_s003_g019_0089.T.CW.mat,0.001,0.1,0.8,3613
a01_s03_g019\a001_s003_g019_0090.T.CW.mat,0.001,0.1,0.8,3586
a01_s03_g020\a001_s003_g020_0081.T.CW.mat,0.001,0.1,0.9,2066
a01_s03_g020\a001_s003_g020_0082.T.CW.mat,0.001,0.1,0.9,2112
a01_s03_g020\a001_s003_g020_0083.T.CW.mat,0.001,0.1,0.9,2086
a01_s03_g020\a001_s003_g020_0084.T.CW.mat,0.001,0.1,0.9,2089
a01_s03_g020\a001_s003_g020_0085.T.CW.mat,0.001,0.1,0.9,2147
a01_s03_g020\a001_s003_g020_0086.T.CW.mat,0.001,0.1,0.9,2149
a01_s03_g020\a001_s003_g020_0087.T.CW.mat,0.001,0.1,0.9,2134
a01_s03_g020\a001_s003_g020_0088.T.CW.mat,0.001,0.1,0.9,2119
a01_s03_g020\a001_s003_g020_0089.T.CW.mat,0.001,0.1,0.9,2098
a01_s03_g020\a001_s003_g020_0090.T.CW.mat,0.001,0.1,0.9,2119
a01_s04_g002\a001_s004_g002_0081.T.CW.mat,0.001,0.5,-0.9,14844
a01_s04_g002\a001_s004_g002_0082.T.CW.mat,0.001,0.5,-0.9,15082
a01_s04_g002\a001_s004_g002_0083.T.CW.mat,0.001,0.5,-0.9,14940
a01_s04_g002\a001_s004_g002_0084.T.CW.mat,0.001,0.5,-0.9,14902
a01_s04_g002\a001_s004_g002_0085.T.CW.mat,0.001,0.5,-0.9,14924
a01_s04_g002\a001_s004_g002_0086.T.CW.mat,0.001,0.5,-0.9,14854
a01_s04_g002\a001_s004_g002_0087.T.CW.mat,0.001,0.5,-0.9,14892
a01_s04_g002\a001_s004_g002_0088.T.CW.mat,0.001,0.5,-0.9,14851
a01_s04_g002\a001_s004_g002_0089.T.CW.mat,0.001,0.5,-0.9,14922
a01_s04_g002\a001_s004_g002_0090.T.CW.mat,0.001,0.5,-0.9,14884
a01_s04_g003\a001_s004_g003_0081.T.CW.mat,0.001,0.5,-0.8,25873
a01_s04_g003\a001_s004_g003_0082.T.CW.mat,0.001,0.5,-0.8,26005
a01_s04_g003\a001_s004_g003_0083.T.CW.mat,0.001,0.5,-0.8,25957
a01_s04_g003\a001_s004_g003_0084.T.CW.mat,0.001,0.5,-0.8,25959
a01_s04_g003\a001_s004_g003_0085.T.CW.mat,0.001,0.5,-0.8,25901
a01_s04_g003\a001_s004_g003_0086.T.CW.mat,0.001,0.5,-0.8,26024
a01_s04_g003\a001_s004_g003_0087.T.CW.mat,0.001,0.5,-0.8,25885
a01_s04_g003\a001_s004_g003_0088.T.CW.mat,0.001,0.5,-0.8,25872
a01_s04_g003\a001_s004_g003_0089.T.CW.mat,0.001,0.5,-0.8,25917
a01_s04_g003\a001_s004_g003_0090.T.CW.mat,0.001,0.5,-0.8,25997
a01_s04_g004\a001_s004_g004_0081.T.CW.mat,0.001,0.5,-0.7,35994
a01_s04_g004\a001_s004_g004_0082.T.CW.mat,0.001,0.5,-0.7,36041
a01_s04_g004\a001_s004_g004_0083.T.CW.mat,0.001,0.5,-0.7,35685
a01_s04_g004\a001_s004_g004_0084.T.CW.mat,0.001,0.5,-0.7,35973
a01_s04_g004\a001_s004_g004_0085.T.CW.mat,0.001,0.5,-0.7,35959
a01_s04_g004\a001_s004_g004_0086.T.CW.mat,0.001,0.5,-0.7,35848
a01_s04_g004\a001_s004_g004_0087.T.CW.mat,0.001,0.5,-0.7,35818
a01_s04_g004\a001_s004_g004_0088.T.CW.mat,0.001,0.5,-0.7,35731
a01_s04_g004\a001_s004_g004_0089.T.CW.mat,0.001,0.5,-0.7,35938
a01_s04_g004\a001_s004_g004_0090.T.CW.mat,0.001,0.5,-0.7,35972
a01_s04_g005\a001_s004_g005_0081.T.CW.mat,0.001,0.5,-0.6,44375
a01_s04_g005\a001_s004_g005_0082.T.CW.mat,0.001,0.5,-0.6,44705
a01_s04_g005\a001_s004_g005_0083.T.CW.mat,0.001,0.5,-0.6,44295
a01_s04_g005\a001_s004_g005_0084.T.CW.mat,0.001,0.5,-0.6,44399
a01_s04_g005\a001_s004_g005_0085.T.CW.mat,0.001,0.5,-0.6,44430
a01_s04_g005\a001_s004_g005_0086.T.CW.mat,0.001,0.5,-0.6,44277
a01_s04_g005\a001_s004_g005_0087.T.CW.mat,0.001,0.5,-0.6,44263
a01_s04_g005\a001_s004_g005_0088.T.CW.mat,0.001,0.5,-0.6,44502
a01_s04_g005\a001_s004_g005_0089.T.CW.mat,0.001,0.5,-0.6,44351
a01_s04_g005\a001_s004_g005_0090.T.CW.mat,0.001,0.5,-0.6,44145
a01_s04_g006\a001_s004_g006_0081.T.CW.mat,0.001,0.5,-0.5,51366
a01_s04_g006\a001_s004_g006_0082.T.CW.mat,0.001,0.5,-0.5,51409
a01_s04_g006\a001_s004_g006_0083.T.CW.mat,0.001,0.5,-0.5,51587
a01_s04_g006\a001_s004_g006_0084.T.CW.mat,0.001,0.5,-0.5,51888
a01_s04_g006\a001_s004_g006_0085.T.CW.mat,0.001,0.5,-0.5,51467
a01_s04_g006\a001_s004_g006_0086.T.CW.mat,0.001,0.5,-0.5,51300
a01_s04_g006\a001_s004_g006_0087.T.CW.mat,0.001,0.5,-0.5,51377
a01_s04_g006\a001_s004_g006_0088.T.CW.mat,0.001,0.5,-0.5,51383
a01_s04_g006\a001_s004_g006_0089.T.CW.mat,0.001,0.5,-0.5,51743
a01_s04_g006\a001_s004_g006_0090.T.CW.mat,0.001,0.5,-0.5,51757
a01_s04_g007\a001_s004_g007_0081.T.CW.mat,0.001,0.5,-0.4,56918
a01_s04_g007\a001_s004_g007_0082.T.CW.mat,0.001,0.5,-0.4,57250
a01_s04_g007\a001_s004_g007_0083.T.CW.mat,0.001,0.5,-0.4,57126
a01_s04_g007\a001_s004_g007_0084.T.CW.mat,0.001,0.5,-0.4,56992
a01_s04_g007\a001_s004_g007_0085.T.CW.mat,0.001,0.5,-0.4,57178
a01_s04_g007\a001_s004_g007_0086.T.CW.mat,0.001,0.5,-0.4,57235
a01_s04_g007\a001_s004_g007_0087.T.CW.mat,0.001,0.5,-0.4,56778
a01_s04_g007\a001_s004_g007_0088.T.CW.mat,0.001,0.5,-0.4,57001
a01_s04_g007\a001_s004_g007_0089.T.CW.mat,0.001,0.5,-0.4,57113
a01_s04_g007\a001_s004_g007_0090.T.CW.mat,0.001,0.5,-0.4,56966
a01_s04_g008\a001_s004_g008_0081.T.CW.mat,0.001,0.5,-0.3,60716
a01_s04_g008\a001_s004_g008_0082.T.CW.mat,0.001,0.5,-0.3,61052
a01_s04_g008\a001_s004_g008_0083.T.CW.mat,0.001,0.5,-0.3,61030
a01_s04_g008\a001_s004_g008_0084.T.CW.mat,0.001,0.5,-0.3,61002
a01_s04_g008\a001_s004_g008_0085.T.CW.mat,0.001,0.5,-0.3,60934
a01_s04_g008\a001_s004_g008_0086.T.CW.mat,0.001,0.5,-0.3,61197
a01_s04_g008\a001_s004_g008_0087.T.CW.mat,0.001,0.5,-0.3,61326
a01_s04_g008\a001_s004_g008_0088.T.CW.mat,0.001,0.5,-0.3,60844
a01_s04_g008\a001_s004_g008_0089.T.CW.mat,0.001,0.5,-0.3,60709
a01_s04_g008\a001_s004_g008_0090.T.CW.mat,0.001,0.5,-0.3,60899
a01_s04_g009\a001_s004_g009_0081.T.CW.mat,0.001,0.5,-0.2,63758
a01_s04_g009\a001_s004_g009_0082.T.CW.mat,0.001,0.5,-0.2,63573
a01_s04_g009\a001_s004_g009_0083.T.CW.mat,0.001,0.5,-0.2,64033
a01_s04_g009\a001_s004_g009_0084.T.CW.mat,0.001,0.5,-0.2,63535
a01_s04_g009\a001_s004_g009_0085.T.CW.mat,0.001,0.5,-0.2,63891
a01_s04_g009\a001_s004_g009_0086.T.CW.mat,0.001,0.5,-0.2,63667
a01_s04_g009\a001_s004_g009_0087.T.CW.mat,0.001,0.5,-0.2,63873
a01_s04_g009\a001_s004_g009_0088.T.CW.mat,0.001,0.5,-0.2,63836
a01_s04_g009\a001_s004_g009_0089.T.CW.mat,0.001,0.5,-0.2,63278
a01_s04_g009\a001_s004_g009_0090.T.CW.mat,0.001,0.5,-0.2,63898
a01_s04_g010\a001_s004_g010_0081.T.CW.mat,0.001,0.5,-0.1,65000
a01_s04_g010\a001_s004_g010_0082.T.CW.mat,0.001,0.5,-0.1,65136
a01_s04_g010\a001_s004_g010_0083.T.CW.mat,0.001,0.5,-0.1,65135
a01_s04_g010\a001_s004_g010_0084.T.CW.mat,0.001,0.5,-0.1,64673
a01_s04_g010\a001_s004_g010_0085.T.CW.mat,0.001,0.5,-0.1,65013
a01_s04_g010\a001_s004_g010_0086.T.CW.mat,0.001,0.5,-0.1,64999
a01_s04_g010\a001_s004_g010_0087.T.CW.mat,0.001,0.5,-0.1,64820
a01_s04_g010\a001_s004_g010_0088.T.CW.mat,0.001,0.5,-0.1,64838
a01_s04_g010\a001_s004_g010_0089.T.CW.mat,0.001,0.5,-0.1,64768
a01_s04_g010\a001_s004_g010_0090.T.CW.mat,0.001,0.5,-0.1,64908
a01_s04_g011\a001_s004_g011_0081.T.CW.mat,0.001,0.5,0,103940
a01_s04_g011\a001_s004_g011_0082.T.CW.mat,0.001,0.5,0,103981
a01_s04_g011\a001_s004_g011_0083.T.CW.mat,0.001,0.5,0,104013
a01_s04_g011\a001_s004_g011_0084.T.CW.mat,0.001,0.5,0,103729
a01_s04_g011\a001_s004_g011_0085.T.CW.mat,0.001,0.5,0,104221
a01_s04_g011\a001_s004_g011_0086.T.CW.mat,0.001,0.5,0,103821
a01_s04_g011\a001_s004_g011_0087.T.CW.mat,0.001,0.5,0,103400
a01_s04_g011\a001_s004_g011_0088.T.CW.mat,0.001,0.5,0,103740
a01_s04_g011\a001_s004_g011_0089.T.CW.mat,0.001,0.5,0,103910
a01_s04_g011\a001_s004_g011_0090.T.CW.mat,0.001,0.5,0,104020
a01_s04_g012\a001_s004_g012_0081.T.CW.mat,0.001,0.5,0.1,63557
a01_s04_g012\a001_s004_g012_0082.T.CW.mat,0.001,0.5,0.1,63861
a01_s04_g012\a001_s004_g012_0083.T.CW.mat,0.001,0.5,0.1,63339
a01_s04_g012\a001_s004_g012_0084.T.CW.mat,0.001,0.5,0.1,63722
a01_s04_g012\a001_s004_g012_0085.T.CW.mat,0.001,0.5,0.1,63565
a01_s04_g012\a001_s004_g012_0086.T.CW.mat,0.001,0.5,0.1,63689
a01_s04_g012\a001_s004_g012_0087.T.CW.mat,0.001,0.5,0.1,63698
a01_s04_g012\a001_s004_g012_0088.T.CW.mat,0.001,0.5,0.1,63360
a01_s04_g012\a001_s004_g012_0089.T.CW.mat,0.001,0.5,0.1,63542
a01_s04_g012\a001_s004_g012_0090.T.CW.mat,0.001,0.5,0.1,63989
a01_s04_g013\a001_s004_g013_0081.T.CW.mat,0.001,0.5,0.2,61018
a01_s04_g013\a001_s004_g013_0082.T.CW.mat,0.001,0.5,0.2,61156
a01_s04_g013\a001_s004_g013_0083.T.CW.mat,0.001,0.5,0.2,61087
a01_s04_g013\a001_s004_g013_0084.T.CW.mat,0.001,0.5,0.2,61050
a01_s04_g013\a001_s004_g013_0085.T.CW.mat,0.001,0.5,0.2,60936
a01_s04_g013\a001_s004_g013_0086.T.CW.mat,0.001,0.5,0.2,60906
a01_s04_g013\a001_s004_g013_0087.T.CW.mat,0.001,0.5,0.2,60914
a01_s04_g013\a001_s004_g013_0088.T.CW.mat,0.001,0.5,0.2,60958
a01_s04_g013\a001_s004_g013_0089.T.CW.mat,0.001,0.5,0.2,60756
a01_s04_g013\a001_s004_g013_0090.T.CW.mat,0.001,0.5,0.2,60622
a01_s04_g014\a001_s004_g014_0081.T.CW.mat,0.001,0.5,0.3,56517
a01_s04_g014\a001_s004_g014_0082.T.CW.mat,0.001,0.5,0.3,56791
a01_s04_g014\a001_s004_g014_0083.T.CW.mat,0.001,0.5,0.3,56499
a01_s04_g014\a001_s004_g014_0084.T.CW.mat,0.001,0.5,0.3,56753
