image,ua,us,g,photonPosNum
a01_s03_g011\a001_s003_g011_0047.T.CW.mat,0.001,0.1,0,24432
a01_s03_g011\a001_s003_g011_0048.T.CW.mat,0.001,0.1,0,24394
a01_s03_g011\a001_s003_g011_0049.T.CW.mat,0.001,0.1,0,24270
a01_s03_g011\a001_s003_g011_0050.T.CW.mat,0.001,0.1,0,24379
a01_s03_g011\a001_s003_g011_0051.T.CW.mat,0.001,0.1,0,24568
a01_s03_g011\a001_s003_g011_0052.T.CW.mat,0.001,0.1,0,24318
a01_s03_g011\a001_s003_g011_0053.T.CW.mat,0.001,0.1,0,24770
a01_s03_g011\a001_s003_g011_0054.T.CW.mat,0.001,0.1,0,24425
a01_s03_g011\a001_s003_g011_0055.T.CW.mat,0.001,0.1,0,24296
a01_s03_g011\a001_s003_g011_0056.T.CW.mat,0.001,0.1,0,24649
a01_s03_g011\a001_s003_g011_0057.T.CW.mat,0.001,0.1,0,24432
a01_s03_g011\a001_s003_g011_0058.T.CW.mat,0.001,0.1,0,24328
a01_s03_g011\a001_s003_g011_0059.T.CW.mat,0.001,0.1,0,24471
a01_s03_g011\a001_s003_g011_0060.T.CW.mat,0.001,0.1,0,24351
a01_s03_g011\a001_s003_g011_0061.T.CW.mat,0.001,0.1,0,24391
a01_s03_g011\a001_s003_g011_0062.T.CW.mat,0.001,0.1,0,24505
a01_s03_g011\a001_s003_g011_0063.T.CW.mat,0.001,0.1,0,24396
a01_s03_g011\a001_s003_g011_0064.T.CW.mat,0.001,0.1,0,24499
a01_s03_g011\a001_s003_g011_0065.T.CW.mat,0.001,0.1,0,24317
a01_s03_g011\a001_s003_g011_0066.T.CW.mat,0.001,0.1,0,24577
a01_s03_g011\a001_s003_g011_0067.T.CW.mat,0.001,0.1,0,24678
a01_s03_g011\a001_s003_g011_0068.T.CW.mat,0.001,0.1,0,24382
a01_s03_g011\a001_s003_g011_0069.T.CW.mat,0.001,0.1,0,24191
a01_s03_g011\a001_s003_g011_0070.T.CW.mat,0.001,0.1,0,24439
a01_s03_g011\a001_s003_g011_0071.T.CW.mat,0.001,0.1,0,24377
a01_s03_g011\a001_s003_g011_0072.T.CW.mat,0.001,0.1,0,24423
a01_s03_g011\a001_s003_g011_0073.T.CW.mat,0.001,0.1,0,24510
a01_s03_g011\a001_s003_g011_0074.T.CW.mat,0.001,0.1,0,24295
a01_s03_g011\a001_s003_g011_0075.T.CW.mat,0.001,0.1,0,24406
a01_s03_g011\a001_s003_g011_0076.T.CW.mat,0.001,0.1,0,24566
a01_s03_g011\a001_s003_g011_0077.T.CW.mat,0.001,0.1,0,24443
a01_s03_g011\a001_s003_g011_0078.T.CW.mat,0.001,0.1,0,24381
a01_s03_g011\a001_s003_g011_0079.T.CW.mat,0.001,0.1,0,24372
a01_s03_g011\a001_s003_g011_0080.T.CW.mat,0.001,0.1,0,24612
a01_s03_g012\a001_s003_g012_0001.T.CW.mat,0.001,0.1,0.1,11800
a01_s03_g012\a001_s003_g012_0002.T.CW.mat,0.001,0.1,0.1,11858
a01_s03_g012\a001_s003_g012_0003.T.CW.mat,0.001,0.1,0.1,11633
a01_s03_g012\a001_s003_g012_0004.T.CW.mat,0.001,0.1,0.1,12078
a01_s03_g012\a001_s003_g012_0005.T.CW.mat,0.001,0.1,0.1,11888
a01_s03_g012\a001_s003_g012_0006.T.CW.mat,0.001,0.1,0.1,11953
a01_s03_g012\a001_s003_g012_0007.T.CW.mat,0.001,0.1,0.1,11888
a01_s03_g012\a001_s003_g012_0008.T.CW.mat,0.001,0.1,0.1,11803
a01_s03_g012\a001_s003_g012_0009.T.CW.mat,0.001,0.1,0.1,11858
a01_s03_g012\a001_s003_g012_0010.T.CW.mat,0.001,0.1,0.1,11611
a01_s03_g012\a001_s003_g012_0011.T.CW.mat,0.001,0.1,0.1,11896
a01_s03_g012\a001_s003_g012_0012.T.CW.mat,0.001,0.1,0.1,11776
a01_s03_g012\a001_s003_g012_0013.T.CW.mat,0.001,0.1,0.1,11792
a01_s03_g012\a001_s003_g012_0014.T.CW.mat,0.001,0.1,0.1,11813
a01_s03_g012\a001_s003_g012_0015.T.CW.mat,0.001,0.1,0.1,11882
a01_s03_g012\a001_s003_g012_0016.T.CW.mat,0.001,0.1,0.1,11738
a01_s03_g012\a001_s003_g012_0017.T.CW.mat,0.001,0.1,0.1,11727
a01_s03_g012\a001_s003_g012_0018.T.CW.mat,0.001,0.1,0.1,11938
a01_s03_g012\a001_s003_g012_0019.T.CW.mat,0.001,0.1,0.1,11958
a01_s03_g012\a001_s003_g012_0020.T.CW.mat,0.001,0.1,0.1,11709
a01_s03_g012\a001_s003_g012_0021.T.CW.mat,0.001,0.1,0.1,11817
a01_s03_g012\a001_s003_g012_0022.T.CW.mat,0.001,0.1,0.1,11769
a01_s03_g012\a001_s003_g012_0023.T.CW.mat,0.001,0.1,0.1,11949
a01_s03_g012\a001_s003_g012_0024.T.CW.mat,0.001,0.1,0.1,11926
a01_s03_g012\a001_s003_g012_0025.T.CW.mat,0.001,0.1,0.1,11994
a01_s03_g012\a001_s003_g012_0026.T.CW.mat,0.001,0.1,0.1,11826
a01_s03_g012\a001_s003_g012_0027.T.CW.mat,0.001,0.1,0.1,11854
a01_s03_g012\a001_s003_g012_0028.T.CW.mat,0.001,0.1,0.1,11583
a01_s03_g012\a001_s003_g012_0029.T.CW.mat,0.001,0.1,0.1,11751
a01_s03_g012\a001_s003_g012_0030.T.CW.mat,0.001,0.1,0.1,11919
a01_s03_g012\a001_s003_g012_0031.T.CW.mat,0.001,0.1,0.1,11856
a01_s03_g012\a001_s003_g012_0032.T.CW.mat,0.001,0.1,0.1,11843
a01_s03_g012\a001_s003_g012_0033.T.CW.mat,0.001,0.1,0.1,11825
a01_s03_g012\a001_s003_g012_0034.T.CW.mat,0.001,0.1,0.1,11677
a01_s03_g012\a001_s003_g012_0035.T.CW.mat,0.001,0.1,0.1,11915
a01_s03_g012\a001_s003_g012_0036.T.CW.mat,0.001,0.1,0.1,11701
a01_s03_g012\a001_s003_g012_0037.T.CW.mat,0.001,0.1,0.1,11862
a01_s03_g012\a001_s003_g012_0038.T.CW.mat,0.001,0.1,0.1,11847
a01_s03_g012\a001_s003_g012_0039.T.CW.mat,0.001,0.1,0.1,11861
a01_s03_g012\a001_s003_g012_0040.T.CW.mat,0.001,0.1,0.1,11832
a01_s03_g012\a001_s003_g012_0041.T.CW.mat,0.001,0.1,0.1,11591
a01_s03_g012\a001_s003_g012_0042.T.CW.mat,0.001,0.1,0.1,11685
a01_s03_g012\a001_s003_g012_0043.T.CW.mat,0.001,0.1,0.1,11860
a01_s03_g012\a001_s003_g012_0044.T.CW.mat,0.001,0.1,0.1,11696
a01_s03_g012\a001_s003_g012_0045.T.CW.mat,0.001,0.1,0.1,11745
a01_s03_g012\a001_s003_g012_0046.T.CW.mat,0.001,0.1,0.1,11807
a01_s03_g012\a001_s003_g012_0047.T.CW.mat,0.001,0.1,0.1,11950
a01_s03_g012\a001_s003_g012_0048.T.CW.mat,0.001,0.1,0.1,11994
a01_s03_g012\a001_s003_g012_0049.T.CW.mat,0.001,0.1,0.1,11760
a01_s03_g012\a001_s003_g012_0050.T.CW.mat,0.001,0.1,0.1,11809
a01_s03_g012\a001_s003_g012_0051.T.CW.mat,0.001,0.1,0.1,12043
a01_s03_g012\a001_s003_g012_0052.T.CW.mat,0.001,0.1,0.1,11890
a01_s03_g012\a001_s003_g012_0053.T.CW.mat,0.001,0.1,0.1,11912
a01_s03_g012\a001_s003_g012_0054.T.CW.mat,0.001,0.1,0.1,11855
a01_s03_g012\a001_s003_g012_0055.T.CW.mat,0.001,0.1,0.1,11730
a01_s03_g012\a001_s003_g012_0056.T.CW.mat,0.001,0.1,0.1,11766
a01_s03_g012\a001_s003_g012_0057.T.CW.mat,0.001,0.1,0.1,11868
a01_s03_g012\a001_s003_g012_0058.T.CW.mat,0.001,0.1,0.1,11850
a01_s03_g012\a001_s003_g012_0059.T.CW.mat,0.001,0.1,0.1,11750
a01_s03_g012\a001_s003_g012_0060.T.CW.mat,0.001,0.1,0.1,11616
a01_s03_g012\a001_s003_g012_0061.T.CW.mat,0.001,0.1,0.1,11889
a01_s03_g012\a001_s003_g012_0062.T.CW.mat,0.001,0.1,0.1,11864
a01_s03_g012\a001_s003_g012_0063.T.CW.mat,0.001,0.1,0.1,11903
a01_s03_g012\a001_s003_g012_0064.T.CW.mat,0.001,0.1,0.1,11929
a01_s03_g012\a001_s003_g012_0065.T.CW.mat,0.001,0.1,0.1,11877
a01_s03_g012\a001_s003_g012_0066.T.CW.mat,0.001,0.1,0.1,11813
a01_s03_g012\a001_s003_g012_0067.T.CW.mat,0.001,0.1,0.1,11611
a01_s03_g012\a001_s003_g012_0068.T.CW.mat,0.001,0.1,0.1,11589
a01_s03_g012\a001_s003_g012_0069.T.CW.mat,0.001,0.1,0.1,11715
a01_s03_g012\a001_s003_g012_0070.T.CW.mat,0.001,0.1,0.1,11860
a01_s03_g012\a001_s003_g012_0071.T.CW.mat,0.001,0.1,0.1,11948
a01_s03_g012\a001_s003_g012_0072.T.CW.mat,0.001,0.1,0.1,11754
a01_s03_g012\a001_s003_g012_0073.T.CW.mat,0.001,0.1,0.1,11629
a01_s03_g012\a001_s003_g012_0074.T.CW.mat,0.001,0.1,0.1,11964
a01_s03_g012\a001_s003_g012_0075.T.CW.mat,0.001,0.1,0.1,11862
a01_s03_g012\a001_s003_g012_0076.T.CW.mat,0.001,0.1,0.1,11698
a01_s03_g012\a001_s003_g012_0077.T.CW.mat,0.001,0.1,0.1,11710
a01_s03_g012\a001_s003_g012_0078.T.CW.mat,0.001,0.1,0.1,11717
a01_s03_g012\a001_s003_g012_0079.T.CW.mat,0.001,0.1,0.1,11926
a01_s03_g012\a001_s003_g012_0080.T.CW.mat,0.001,0.1,0.1,11719
a01_s03_g013\a001_s003_g013_0001.T.CW.mat,0.001,0.1,0.2,11105
a01_s03_g013\a001_s003_g013_0002.T.CW.mat,0.001,0.1,0.2,11150
a01_s03_g013\a001_s003_g013_0003.T.CW.mat,0.001,0.1,0.2,10963
a01_s03_g013\a001_s003_g013_0004.T.CW.mat,0.001,0.1,0.2,10789
a01_s03_g013\a001_s003_g013_0005.T.CW.mat,0.001,0.1,0.2,10948
a01_s03_g013\a001_s003_g013_0006.T.CW.mat,0.001,0.1,0.2,10755
a01_s03_g013\a001_s003_g013_0007.T.CW.mat,0.001,0.1,0.2,10940
a01_s03_g013\a001_s003_g013_0008.T.CW.mat,0.001,0.1,0.2,11008
a01_s03_g013\a001_s003_g013_0009.T.CW.mat,0.001,0.1,0.2,10907
a01_s03_g013\a001_s003_g013_0010.T.CW.mat,0.001,0.1,0.2,10916
a01_s03_g013\a001_s003_g013_0011.T.CW.mat,0.001,0.1,0.2,10921
a01_s03_g013\a001_s003_g013_0012.T.CW.mat,0.001,0.1,0.2,10887
a01_s03_g013\a001_s003_g013_0013.T.CW.mat,0.001,0.1,0.2,10903
a01_s03_g013\a001_s003_g013_0014.T.CW.mat,0.001,0.1,0.2,10920
a01_s03_g013\a001_s003_g013_0015.T.CW.mat,0.001,0.1,0.2,10770
a01_s03_g013\a001_s003_g013_0016.T.CW.mat,0.001,0.1,0.2,10920
a01_s03_g013\a001_s003_g013_0017.T.CW.mat,0.001,0.1,0.2,10930
a01_s03_g013\a001_s003_g013_0018.T.CW.mat,0.001,0.1,0.2,11105
a01_s03_g013\a001_s003_g013_0019.T.CW.mat,0.001,0.1,0.2,10807
a01_s03_g013\a001_s003_g013_0020.T.CW.mat,0.001,0.1,0.2,10874
a01_s03_g013\a001_s003_g013_0021.T.CW.mat,0.001,0.1,0.2,10983
a01_s03_g013\a001_s003_g013_0022.T.CW.mat,0.001,0.1,0.2,11063
a01_s03_g013\a001_s003_g013_0023.T.CW.mat,0.001,0.1,0.2,10953
a01_s03_g013\a001_s003_g013_0024.T.CW.mat,0.001,0.1,0.2,10878
a01_s03_g013\a001_s003_g013_0025.T.CW.mat,0.001,0.1,0.2,10848
a01_s03_g013\a001_s003_g013_0026.T.CW.mat,0.001,0.1,0.2,10882
a01_s03_g013\a001_s003_g013_0027.T.CW.mat,0.001,0.1,0.2,10921
a01_s03_g013\a001_s003_g013_0028.T.CW.mat,0.001,0.1,0.2,11135
a01_s03_g013\a001_s003_g013_0029.T.CW.mat,0.001,0.1,0.2,10781
a01_s03_g013\a001_s003_g013_0030.T.CW.mat,0.001,0.1,0.2,10993
a01_s03_g013\a001_s003_g013_0031.T.CW.mat,0.001,0.1,0.2,10915
a01_s03_g013\a001_s003_g013_0032.T.CW.mat,0.001,0.1,0.2,10871
a01_s03_g013\a001_s003_g013_0033.T.CW.mat,0.001,0.1,0.2,10829
a01_s03_g013\a001_s003_g013_0034.T.CW.mat,0.001,0.1,0.2,10921
a01_s03_g013\a001_s003_g013_0035.T.CW.mat,0.001,0.1,0.2,10983
a01_s03_g013\a001_s003_g013_0036.T.CW.mat,0.001,0.1,0.2,11010
a01_s03_g013\a001_s003_g013_0037.T.CW.mat,0.001,0.1,0.2,10934
a01_s03_g013\a001_s003_g013_0038.T.CW.mat,0.001,0.1,0.2,10999
a01_s03_g013\a001_s003_g013_0039.T.CW.mat,0.001,0.1,0.2,10818
a01_s03_g013\a001_s003_g013_0040.T.CW.mat,0.001,0.1,0.2,10686
a01_s03_g013\a001_s003_g013_0041.T.CW.mat,0.001,0.1,0.2,10894
a01_s03_g013\a001_s003_g013_0042.T.CW.mat,0.001,0.1,0.2,10809
a01_s03_g013\a001_s003_g013_0043.T.CW.mat,0.001,0.1,0.2,10996
a01_s03_g013\a001_s003_g013_0044.T.CW.mat,0.001,0.1,0.2,10878
a01_s03_g013\a001_s003_g013_0045.T.CW.mat,0.001,0.1,0.2,10829
a01_s03_g013\a001_s003_g013_0046.T.CW.mat,0.001,0.1,0.2,10830
a01_s03_g013\a001_s003_g013_0047.T.CW.mat,0.001,0.1,0.2,10889
a01_s03_g013\a001_s003_g013_0048.T.CW.mat,0.001,0.1,0.2,10925
a01_s03_g013\a001_s003_g013_0049.T.CW.mat,0.001,0.1,0.2,10901
a01_s03_g013\a001_s003_g013_0050.T.CW.mat,0.001,0.1,0.2,10909
a01_s03_g013\a001_s003_g013_0051.T.CW.mat,0.001,0.1,0.2,10971
a01_s03_g013\a001_s003_g013_0052.T.CW.mat,0.001,0.1,0.2,10980
a01_s03_g013\a001_s003_g013_0053.T.CW.mat,0.001,0.1,0.2,10932
a01_s03_g013\a001_s003_g013_0054.T.CW.mat,0.001,0.1,0.2,11038
a01_s03_g013\a001_s003_g013_0055.T.CW.mat,0.001,0.1,0.2,10894
a01_s03_g013\a001_s003_g013_0056.T.CW.mat,0.001,0.1,0.2,10847
a01_s03_g013\a001_s003_g013_0057.T.CW.mat,0.001,0.1,0.2,10879
a01_s03_g013\a001_s003_g013_0058.T.CW.mat,0.001,0.1,0.2,10861
a01_s03_g013\a001_s003_g013_0059.T.CW.mat,0.001,0.1,0.2,10932
a01_s03_g013\a001_s003_g013_0060.T.CW.mat,0.001,0.1,0.2,10998
a01_s03_g013\a001_s003_g013_0061.T.CW.mat,0.001,0.1,0.2,10892
a01_s03_g013\a001_s003_g013_0062.T.CW.mat,0.001,0.1,0.2,10870
a01_s03_g013\a001_s003_g013_0063.T.CW.mat,0.001,0.1,0.2,10847
a01_s03_g013\a001_s003_g013_0064.T.CW.mat,0.001,0.1,0.2,10930
a01_s03_g013\a001_s003_g013_0065.T.CW.mat,0.001,0.1,0.2,11099
a01_s03_g013\a001_s003_g013_0066.T.CW.mat,0.001,0.1,0.2,11160
a01_s03_g013\a001_s003_g013_0067.T.CW.mat,0.001,0.1,0.2,10987
a01_s03_g013\a001_s003_g013_0068.T.CW.mat,0.001,0.1,0.2,10888
a01_s03_g013\a001_s003_g013_0069.T.CW.mat,0.001,0.1,0.2,10793
a01_s03_g013\a001_s003_g013_0070.T.CW.mat,0.001,0.1,0.2,10956
a01_s03_g013\a001_s003_g013_0071.T.CW.mat,0.001,0.1,0.2,10997
a01_s03_g013\a001_s003_g013_0072.T.CW.mat,0.001,0.1,0.2,10945
a01_s03_g013\a001_s003_g013_0073.T.CW.mat,0.001,0.1,0.2,10895
a01_s03_g013\a001_s003_g013_0074.T.CW.mat,0.001,0.1,0.2,10898
a01_s03_g013\a001_s003_g013_0075.T.CW.mat,0.001,0.1,0.2,10861
a01_s03_g013\a001_s003_g013_0076.T.CW.mat,0.001,0.1,0.2,10965
a01_s03_g013\a001_s003_g013_0077.T.CW.mat,0.001,0.1,0.2,10819
a01_s03_g013\a001_s003_g013_0078.T.CW.mat,0.001,0.1,0.2,10930
a01_s03_g013\a001_s003_g013_0079.T.CW.mat,0.001,0.1,0.2,10888
a01_s03_g013\a001_s003_g013_0080.T.CW.mat,0.001,0.1,0.2,10824
a01_s03_g014\a001_s003_g014_0001.T.CW.mat,0.001,0.1,0.3,9923
a01_s03_g014\a001_s003_g014_0002.T.CW.mat,0.001,0.1,0.3,9997
a01_s03_g014\a001_s003_g014_0003.T.CW.mat,0.001,0.1,0.3,9868
a01_s03_g014\a001_s003_g014_0004.T.CW.mat,0.001,0.1,0.3,9845
a01_s03_g014\a001_s003_g014_0005.T.CW.mat,0.001,0.1,0.3,9898
a01_s03_g014\a001_s003_g014_0006.T.CW.mat,0.001,0.1,0.3,9835
a01_s03_g014\a001_s003_g014_0007.T.CW.mat,0.001,0.1,0.3,9807
a01_s03_g014\a001_s003_g014_0008.T.CW.mat,0.001,0.1,0.3,9816
a01_s03_g014\a001_s003_g014_0009.T.CW.mat,0.001,0.1,0.3,9930
a01_s03_g014\a001_s003_g014_0010.T.CW.mat,0.001,0.1,0.3,9927
a01_s03_g014\a001_s003_g014_0011.T.CW.mat,0.001,0.1,0.3,9885
a01_s03_g014\a001_s003_g014_0012.T.CW.mat,0.001,0.1,0.3,9785
a01_s03_g014\a001_s003_g014_0013.T.CW.mat,0.001,0.1,0.3,9842
a01_s03_g014\a001_s003_g014_0014.T.CW.mat,0.001,0.1,0.3,9919
a01_s03_g014\a001_s003_g014_0015.T.CW.mat,0.001,0.1,0.3,9806
a01_s03_g014\a001_s003_g014_0016.T.CW.mat,0.001,0.1,0.3,9841
a01_s03_g014\a001_s003_g014_0017.T.CW.mat,0.001,0.1,0.3,9930
a01_s03_g014\a001_s003_g014_0018.T.CW.mat,0.001,0.1,0.3,10058
a01_s03_g014\a001_s003_g014_0019.T.CW.mat,0.001,0.1,0.3,9775
a01_s03_g014\a001_s003_g014_0020.T.CW.mat,0.001,0.1,0.3,9956
a01_s03_g014\a001_s003_g014_0021.T.CW.mat,0.001,0.1,0.3,9820
a01_s03_g014\a001_s003_g014_0022.T.CW.mat,0.001,0.1,0.3,9988
a01_s03_g014\a001_s003_g014_0023.T.CW.mat,0.001,0.1,0.3,9899
a01_s03_g014\a001_s003_g014_0024.T.CW.mat,0.001,0.1,0.3,9767
a01_s03_g014\a001_s003_g014_0025.T.CW.mat,0.001,0.1,0.3,9978
a01_s03_g014\a001_s003_g014_0026.T.CW.mat,0.001,0.1,0.3,9889
a01_s03_g014\a001_s003_g014_0027.T.CW.mat,0.001,0.1,0.3,9785
a01_s03_g014\a001_s003_g014_0028.T.CW.mat,0.001,0.1,0.3,9861
a01_s03_g014\a001_s003_g014_0029.T.CW.mat,0.001,0.1,0.3,9969
a01_s03_g014\a001_s003_g014_0030.T.CW.mat,0.001,0.1,0.3,9995
a01_s03_g014\a001_s003_g014_0031.T.CW.mat,0.001,0.1,0.3,10076
a01_s03_g014\a001_s003_g014_0032.T.CW.mat,0.001,0.1,0.3,9920
a01_s03_g014\a001_s003_g014_0033.T.CW.mat,0.001,0.1,0.3,9905
a01_s03_g014\a001_s003_g014_0034.T.CW.mat,0.001,0.1,0.3,9794
a01_s03_g014\a001_s003_g014_0035.T.CW.mat,0.001,0.1,0.3,10111
a01_s03_g014\a001_s003_g014_0036.T.CW.mat,0.001,0.1,0.3,9910
a01_s03_g014\a001_s003_g014_0037.T.CW.mat,0.001,0.1,0.3,9856
a01_s03_g014\a001_s003_g014_0038.T.CW.mat,0.001,0.1,0.3,9916
a01_s03_g014\a001_s003_g014_0039.T.CW.mat,0.001,0.1,0.3,9830
a01_s03_g014\a001_s003_g014_0040.T.CW.mat,0.001,0.1,0.3,9816
a01_s03_g014\a001_s003_g014_0041.T.CW.mat,0.001,0.1,0.3,9989
a01_s03_g014\a001_s003_g014_0042.T.CW.mat,0.001,0.1,0.3,9960
a01_s03_g014\a001_s003_g014_0043.T.CW.mat,0.001,0.1,0.3,10034
a01_s03_g014\a001_s003_g014_0044.T.CW.mat,0.001,0.1,0.3,9839
a01_s03_g014\a001_s003_g014_0045.T.CW.mat,0.001,0.1,0.3,9925
a01_s03_g014\a001_s003_g014_0046.T.CW.mat,0.001,0.1,0.3,9894
a01_s03_g014\a001_s003_g014_0047.T.CW.mat,0.001,0.1,0.3,10022
a01_s03_g014\a001_s003_g014_0048.T.CW.mat,0.001,0.1,0.3,9960
a01_s03_g014\a001_s003_g014_0049.T.CW.mat,0.001,0.1,0.3,9892
a01_s03_g014\a001_s003_g014_0050.T.CW.mat,0.001,0.1,0.3,9967
a01_s03_g014\a001_s003_g014_0051.T.CW.mat,0.001,0.1,0.3,9835
a01_s03_g014\a001_s003_g014_0052.T.CW.mat,0.001,0.1,0.3,9787
a01_s03_g014\a001_s003_g014_0053.T.CW.mat,0.001,0.1,0.3,9860
a01_s03_g014\a001_s003_g014_0054.T.CW.mat,0.001,0.1,0.3,9874
a01_s03_g014\a001_s003_g014_0055.T.CW.mat,0.001,0.1,0.3,9935
a01_s03_g014\a001_s003_g014_0056.T.CW.mat,0.001,0.1,0.3,9888
a01_s03_g014\a001_s003_g014_0057.T.CW.mat,0.001,0.1,0.3,9890
a01_s03_g014\a001_s003_g014_0058.T.CW.mat,0.001,0.1,0.3,9853
a01_s03_g014\a001_s003_g014_0059.T.CW.mat,0.001,0.1,0.3,9837
a01_s03_g014\a001_s003_g014_0060.T.CW.mat,0.001,0.1,0.3,9825
a01_s03_g014\a001_s003_g014_0061.T.CW.mat,0.001,0.1,0.3,9789
a01_s03_g014\a001_s003_g014_0062.T.CW.mat,0.001,0.1,0.3,10016
a01_s03_g014\a001_s003_g014_0063.T.CW.mat,0.001,0.1,0.3,9959
a01_s03_g014\a001_s003_g014_0064.T.CW.mat,0.001,0.1,0.3,9846
a01_s03_g014\a001_s003_g014_0065.T.CW.mat,0.001,0.1,0.3,9916
a01_s03_g014\a001_s003_g014_0066.T.CW.mat,0.001,0.1,0.3,9804
a01_s03_g014\a001_s003_g014_0067.T.CW.mat,0.001,0.1,0.3,9919
a01_s03_g014\a001_s003_g014_0068.T.CW.mat,0.001,0.1,0.3,10101
a01_s03_g014\a001_s003_g014_0069.T.CW.mat,0.001,0.1,0.3,9854
a01_s03_g014\a001_s003_g014_0070.T.CW.mat,0.001,0.1,0.3,9862
a01_s03_g014\a001_s003_g014_0071.T.CW.mat,0.001,0.1,0.3,9949
a01_s03_g014\a001_s003_g014_0072.T.CW.mat,0.001,0.1,0.3,9678
a01_s03_g014\a001_s003_g014_0073.T.CW.mat,0.001,0.1,0.3,9821
a01_s03_g014\a001_s003_g014_0074.T.CW.mat,0.001,0.1,0.3,9828
a01_s03_g014\a001_s003_g014_0075.T.CW.mat,0.001,0.1,0.3,9781
a01_s03_g014\a001_s003_g014_0076.T.CW.mat,0.001,0.1,0.3,9960
a01_s03_g014\a001_s003_g014_0077.T.CW.mat,0.001,0.1,0.3,9871
a01_s03_g014\a001_s003_g014_0078.T.CW.mat,0.001,0.1,0.3,9853
a01_s03_g014\a001_s003_g014_0079.T.CW.mat,0.001,0.1,0.3,9857
a01_s03_g014\a001_s003_g014_0080.T.CW.mat,0.001,0.1,0.3,9836
a01_s03_g015\a001_s003_g015_0001.T.CW.mat,0.001,0.1,0.4,8682
