image,ua,us,g,photonPosNum
a01_s03_g012\a001_s003_g012_0086.T.CW.mat,0.001,0.1,0.1,11781
a01_s03_g012\a001_s003_g012_0087.T.CW.mat,0.001,0.1,0.1,11987
a01_s03_g012\a001_s003_g012_0088.T.CW.mat,0.001,0.1,0.1,11573
a01_s03_g012\a001_s003_g012_0089.T.CW.mat,0.001,0.1,0.1,11912
a01_s03_g012\a001_s003_g012_0090.T.CW.mat,0.001,0.1,0.1,11814
a01_s03_g012\a001_s003_g012_0091.T.CW.mat,0.001,0.1,0.1,11905
a01_s03_g012\a001_s003_g012_0092.T.CW.mat,0.001,0.1,0.1,11866
a01_s03_g012\a001_s003_g012_0093.T.CW.mat,0.001,0.1,0.1,11866
a01_s03_g012\a001_s003_g012_0094.T.CW.mat,0.001,0.1,0.1,11882
a01_s03_g012\a001_s003_g012_0095.T.CW.mat,0.001,0.1,0.1,11707
a01_s03_g012\a001_s003_g012_0096.T.CW.mat,0.001,0.1,0.1,11868
a01_s03_g012\a001_s003_g012_0097.T.CW.mat,0.001,0.1,0.1,11679
a01_s03_g012\a001_s003_g012_0098.T.CW.mat,0.001,0.1,0.1,11858
a01_s03_g012\a001_s003_g012_0099.T.CW.mat,0.001,0.1,0.1,11840
a01_s03_g012\a001_s003_g012_0100.T.CW.mat,0.001,0.1,0.1,11841
a01_s03_g013\a001_s003_g013_0081.T.CW.mat,0.001,0.1,0.2,10847
a01_s03_g013\a001_s003_g013_0082.T.CW.mat,0.001,0.1,0.2,10912
a01_s03_g013\a001_s003_g013_0083.T.CW.mat,0.001,0.1,0.2,10935
a01_s03_g013\a001_s003_g013_0084.T.CW.mat,0.001,0.1,0.2,11003
a01_s03_g013\a001_s003_g013_0085.T.CW.mat,0.001,0.1,0.2,10874
a01_s03_g013\a001_s003_g013_0086.T.CW.mat,0.001,0.1,0.2,10819
a01_s03_g013\a001_s003_g013_0087.T.CW.mat,0.001,0.1,0.2,10883
a01_s03_g013\a001_s003_g013_0088.T.CW.mat,0.001,0.1,0.2,11000
a01_s03_g013\a001_s003_g013_0089.T.CW.mat,0.001,0.1,0.2,11048
a01_s03_g013\a001_s003_g013_0090.T.CW.mat,0.001,0.1,0.2,11013
a01_s03_g013\a001_s003_g013_0091.T.CW.mat,0.001,0.1,0.2,10846
a01_s03_g013\a001_s003_g013_0092.T.CW.mat,0.001,0.1,0.2,10796
a01_s03_g013\a001_s003_g013_0093.T.CW.mat,0.001,0.1,0.2,10855
a01_s03_g013\a001_s003_g013_0094.T.CW.mat,0.001,0.1,0.2,10933
a01_s03_g013\a001_s003_g013_0095.T.CW.mat,0.001,0.1,0.2,11000
a01_s03_g013\a001_s003_g013_0096.T.CW.mat,0.001,0.1,0.2,11041
a01_s03_g013\a001_s003_g013_0097.T.CW.mat,0.001,0.1,0.2,10813
a01_s03_g013\a001_s003_g013_0098.T.CW.mat,0.001,0.1,0.2,10610
a01_s03_g013\a001_s003_g013_0099.T.CW.mat,0.001,0.1,0.2,10904
a01_s03_g013\a001_s003_g013_0100.T.CW.mat,0.001,0.1,0.2,10901
a01_s03_g014\a001_s003_g014_0081.T.CW.mat,0.001,0.1,0.3,9872
a01_s03_g014\a001_s003_g014_0082.T.CW.mat,0.001,0.1,0.3,9834
a01_s03_g014\a001_s003_g014_0083.T.CW.mat,0.001,0.1,0.3,9995
a01_s03_g014\a001_s003_g014_0084.T.CW.mat,0.001,0.1,0.3,9836
a01_s03_g014\a001_s003_g014_0085.T.CW.mat,0.001,0.1,0.3,9951
a01_s03_g014\a001_s003_g014_0086.T.CW.mat,0.001,0.1,0.3,9907
a01_s03_g014\a001_s003_g014_0087.T.CW.mat,0.001,0.1,0.3,9941
a01_s03_g014\a001_s003_g014_0088.T.CW.mat,0.001,0.1,0.3,9857
a01_s03_g014\a001_s003_g014_0089.T.CW.mat,0.001,0.1,0.3,9902
a01_s03_g014\a001_s003_g014_0090.T.CW.mat,0.001,0.1,0.3,9865
a01_s03_g014\a001_s003_g014_0091.T.CW.mat,0.001,0.1,0.3,9756
a01_s03_g014\a001_s003_g014_0092.T.CW.mat,0.001,0.1,0.3,9820
a01_s03_g014\a001_s003_g014_0093.T.CW.mat,0.001,0.1,0.3,9891
a01_s03_g014\a001_s003_g014_0094.T.CW.mat,0.001,0.1,0.3,9998
a01_s03_g014\a001_s003_g014_0095.T.CW.mat,0.001,0.1,0.3,9932
a01_s03_g014\a001_s003_g014_0096.T.CW.mat,0.001,0.1,0.3,9910
a01_s03_g014\a001_s003_g014_0097.T.CW.mat,0.001,0.1,0.3,9898
a01_s03_g014\a001_s003_g014_0098.T.CW.mat,0.001,0.1,0.3,9850
a01_s03_g014\a001_s003_g014_0099.T.CW.mat,0.001,0.1,0.3,9905
a01_s03_g014\a001_s003_g014_0100.T.CW.mat,0.001,0.1,0.3,9893
a01_s03_g015\a001_s003_g015_0081.T.CW.mat,0.001,0.1,0.4,8742
a01_s03_g015\a001_s003_g015_0082.T.CW.mat,0.001,0.1,0.4,8946
a01_s03_g015\a001_s003_g015_0083.T.CW.mat,0.001,0.1,0.4,8718
a01_s03_g015\a001_s003_g015_0084.T.CW.mat,0.001,0.1,0.4,8676
a01_s03_g015\a001_s003_g015_0085.T.CW.mat,0.001,0.1,0.4,8740
a01_s03_g015\a001_s003_g015_0086.T.CW.mat,0.001,0.1,0.4,8811
a01_s03_g015\a001_s003_g015_0087.T.CW.mat,0.001,0.1,0.4,8810
a01_s03_g015\a001_s003_g015_0088.T.CW.mat,0.001,0.1,0.4,8865
a01_s03_g015\a001_s003_g015_0089.T.CW.mat,0.001,0.1,0.4,8863
a01_s03_g015\a001_s003_g015_0090.T.CW.mat,0.001,0.1,0.4,8642
a01_s03_g015\a001_s003_g015_0091.T.CW.mat,0.001,0.1,0.4,8839
a01_s03_g015\a001_s003_g015_0092.T.CW.mat,0.001,0.1,0.4,8838
a01_s03_g015\a001_s003_g015_0093.T.CW.mat,0.001,0.1,0.4,8675
a01_s03_g015\a001_s003_g015_0094.T.CW.mat,0.001,0.1,0.4,8685
a01_s03_g015\a001_s003_g015_0095.T.CW.mat,0.001,0.1,0.4,8864
a01_s03_g015\a001_s003_g015_0096.T.CW.mat,0.001,0.1,0.4,8773
a01_s03_g015\a001_s003_g015_0097.T.CW.mat,0.001,0.1,0.4,8975
a01_s03_g015\a001_s003_g015_0098.T.CW.mat,0.001,0.1,0.4,8999
a01_s03_g015\a001_s003_g015_0099.T.CW.mat,0.001,0.1,0.4,8827
a01_s03_g015\a001_s003_g015_0100.T.CW.mat,0.001,0.1,0.4,8743
a01_s03_g016\a001_s003_g016_0081.T.CW.mat,0.001,0.1,0.5,7645
a01_s03_g016\a001_s003_g016_0082.T.CW.mat,0.001,0.1,0.5,7676
a01_s03_g016\a001_s003_g016_0083.T.CW.mat,0.001,0.1,0.5,7542
a01_s03_g016\a001_s003_g016_0084.T.CW.mat,0.001,0.1,0.5,7596
a01_s03_g016\a001_s003_g016_0085.T.CW.mat,0.001,0.1,0.5,7543
a01_s03_g016\a001_s003_g016_0086.T.CW.mat,0.001,0.1,0.5,7688
a01_s03_g016\a001_s003_g016_0087.T.CW.mat,0.001,0.1,0.5,7740
a01_s03_g016\a001_s003_g016_0088.T.CW.mat,0.001,0.1,0.5,7617
a01_s03_g016\a001_s003_g016_0089.T.CW.mat,0.001,0.1,0.5,7745
a01_s03_g016\a001_s003_g016_0090.T.CW.mat,0.001,0.1,0.5,7715
a01_s03_g016\a001_s003_g016_0091.T.CW.mat,0.001,0.1,0.5,7717
a01_s03_g016\a001_s003_g016_0092.T.CW.mat,0.001,0.1,0.5,7708
a01_s03_g016\a001_s003_g016_0093.T.CW.mat,0.001,0.1,0.5,7645
a01_s03_g016\a001_s003_g016_0094.T.CW.mat,0.001,0.1,0.5,7650
a01_s03_g016\a001_s003_g016_0095.T.CW.mat,0.001,0.1,0.5,7723
a01_s03_g016\a001_s003_g016_0096.T.CW.mat,0.001,0.1,0.5,7621
a01_s03_g016\a001_s003_g016_0097.T.CW.mat,0.001,0.1,0.5,7660
a01_s03_g016\a001_s003_g016_0098.T.CW.mat,0.001,0.1,0.5,7694
a01_s03_g016\a001_s003_g016_0099.T.CW.mat,0.001,0.1,0.5,7652
a01_s03_g016\a001_s003_g016_0100.T.CW.mat,0.001,0.1,0.5,7553
a01_s03_g017\a001_s003_g017_0081.T.CW.mat,0.001,0.1,0.6,6373
a01_s03_g017\a001_s003_g017_0082.T.CW.mat,0.001,0.1,0.6,6401
a01_s03_g017\a001_s003_g017_0083.T.CW.mat,0.001,0.1,0.6,6441
a01_s03_g017\a001_s003_g017_0084.T.CW.mat,0.001,0.1,0.6,6443
a01_s03_g017\a001_s003_g017_0085.T.CW.mat,0.001,0.1,0.6,6432
a01_s03_g017\a001_s003_g017_0086.T.CW.mat,0.001,0.1,0.6,6347
a01_s03_g017\a001_s003_g017_0087.T.CW.mat,0.001,0.1,0.6,6261
a01_s03_g017\a001_s003_g017_0088.T.CW.mat,0.001,0.1,0.6,6285
a01_s03_g017\a001_s003_g017_0089.T.CW.mat,0.001,0.1,0.6,6339
a01_s03_g017\a001_s003_g017_0090.T.CW.mat,0.001,0.1,0.6,6496
a01_s03_g017\a001_s003_g017_0091.T.CW.mat,0.001,0.1,0.6,6425
a01_s03_g017\a001_s003_g017_0092.T.CW.mat,0.001,0.1,0.6,6335
a01_s03_g017\a001_s003_g017_0093.T.CW.mat,0.001,0.1,0.6,6397
a01_s03_g017\a001_s003_g017_0094.T.CW.mat,0.001,0.1,0.6,6534
a01_s03_g017\a001_s003_g017_0095.T.CW.mat,0.001,0.1,0.6,6397
a01_s03_g017\a001_s003_g017_0096.T.CW.mat,0.001,0.1,0.6,6416
a01_s03_g017\a001_s003_g017_0097.T.CW.mat,0.001,0.1,0.6,6398
a01_s03_g017\a001_s003_g017_0098.T.CW.mat,0.001,0.1,0.6,6425
a01_s03_g017\a001_s003_g017_0099.T.CW.mat,0.001,0.1,0.6,6344
a01_s03_g017\a001_s003_g017_0100.T.CW.mat,0.001,0.1,0.6,6354
a01_s03_g018\a001_s003_g018_0081.T.CW.mat,0.001,0.1,0.7,5013
a01_s03_g018\a001_s003_g018_0082.T.CW.mat,0.001,0.1,0.7,4942
a01_s03_g018\a001_s003_g018_0083.T.CW.mat,0.001,0.1,0.7,5090
a01_s03_g018\a001_s003_g018_0084.T.CW.mat,0.001,0.1,0.7,4948
a01_s03_g018\a001_s003_g018_0085.T.CW.mat,0.001,0.1,0.7,5053
a01_s03_g018\a001_s003_g018_0086.T.CW.mat,0.001,0.1,0.7,5180
a01_s03_g018\a001_s003_g018_0087.T.CW.mat,0.001,0.1,0.7,4975
a01_s03_g018\a001_s003_g018_0088.T.CW.mat,0.001,0.1,0.7,5057
a01_s03_g018\a001_s003_g018_0089.T.CW.mat,0.001,0.1,0.7,4985
a01_s03_g018\a001_s003_g018_0090.T.CW.mat,0.001,0.1,0.7,5036
a01_s03_g018\a001_s003_g018_0091.T.CW.mat,0.001,0.1,0.7,4947
a01_s03_g018\a001_s003_g018_0092.T.CW.mat,0.001,0.1,0.7,4985
a01_s03_g018\a001_s003_g018_0093.T.CW.mat,0.001,0.1,0.7,4976
a01_s03_g018\a001_s003_g018_0094.T.CW.mat,0.001,0.1,0.7,4979
a01_s03_g018\a001_s003_g018_0095.T.CW.mat,0.001,0.1,0.7,5081
a01_s03_g018\a001_s003_g018_0096.T.CW.mat,0.001,0.1,0.7,5008
a01_s03_g018\a001_s003_g018_0097.T.CW.mat,0.001,0.1,0.7,5006
a01_s03_g018\a001_s003_g018_0098.T.CW.mat,0.001,0.1,0.7,5259
a01_s03_g018\a001_s003_g018_0099.T.CW.mat,0.001,0.1,0.7,5012
a01_s03_g018\a001_s003_g018_0100.T.CW.mat,0.001,0.1,0.7,5114
a01_s03_g019\a001_s003_g019_0081.T.CW.mat,0.001,0.1,0.8,3641
a01_s03_g019\a001_s003_g019_0082.T.CW.mat,0.001,0.1,0.8,3677
a01_s03_g019\a001_s003_g019_0083.T.CW.mat,0.001,0.1,0.8,3596
a01_s03_g019\a001_s003_g019_0084.T.CW.mat,0.001,0.1,0.8,3597
a01_s03_g019\a001_s003_g019_0085.T.CW.mat,0.001,0.1,0.8,3648
a01_s03_g019\a001_s003_g019_0086.T.CW.mat,0.001,0.1,0.8,3611
a01_s03_g019\a001_s003_g019_0087.T.CW.mat,0.001,0.1,0.8,3641
a01_s03_g019\a001_s003_g019_0088.T.CW.mat,0.001,0.1,0.8,3646
a01_s03_g019\a001_s003_g019_0089.T.CW.mat,0.001,0.1,0.8,3613
a01_s03_g019\a001_s003_g019_0090.T.CW.mat,0.001,0.1,0.8,3586
a01_s03_g019\a001_s003_g019_0091.T.CW.mat,0.001,0.1,0.8,3612
a01_s03_g019\a001_s003_g019_0092.T.CW.mat,0.001,0.1,0.8,3605
a01_s03_g019\a001_s003_g019_0093.T.CW.mat,0.001,0.1,0.8,3591
a01_s03_g019\a001_s003_g019_0094.T.CW.mat,0.001,0.1,0.8,3650
a01_s03_g019\a001_s003_g019_0095.T.CW.mat,0.001,0.1,0.8,3675
a01_s03_g019\a001_s003_g019_0096.T.CW.mat,0.001,0.1,0.8,3616
a01_s03_g019\a001_s003_g019_0097.T.CW.mat,0.001,0.1,0.8,3643
a01_s03_g019\a001_s003_g019_0098.T.CW.mat,0.001,0.1,0.8,3613
a01_s03_g019\a001_s003_g019_0099.T.CW.mat,0.001,0.1,0.8,3554
a01_s03_g019\a001_s003_g019_0100.T.CW.mat,0.001,0.1,0.8,3579
a01_s03_g020\a001_s003_g020_0081.T.CW.mat,0.001,0.1,0.9,2066
a01_s03_g020\a001_s003_g020_0082.T.CW.mat,0.001,0.1,0.9,2112
a01_s03_g020\a001_s003_g020_0083.T.CW.mat,0.001,0.1,0.9,2086
a01_s03_g020\a001_s003_g020_0084.T.CW.mat,0.001,0.1,0.9,2089
a01_s03_g020\a001_s003_g020_0085.T.CW.mat,0.001,0.1,0.9,2147
a01_s03_g020\a001_s003_g020_0086.T.CW.mat,0.001,0.1,0.9,2149
a01_s03_g020\a001_s003_g020_0087.T.CW.mat,0.001,0.1,0.9,2134
a01_s03_g020\a001_s003_g020_0088.T.CW.mat,0.001,0.1,0.9,2119
a01_s03_g020\a001_s003_g020_0089.T.CW.mat,0.001,0.1,0.9,2098
a01_s03_g020\a001_s003_g020_0090.T.CW.mat,0.001,0.1,0.9,2119
a01_s03_g020\a001_s003_g020_0091.T.CW.mat,0.001,0.1,0.9,2099
a01_s03_g020\a001_s003_g020_0092.T.CW.mat,0.001,0.1,0.9,2073
a01_s03_g020\a001_s003_g020_0093.T.CW.mat,0.001,0.1,0.9,2058
a01_s03_g020\a001_s003_g020_0094.T.CW.mat,0.001,0.1,0.9,2076
a01_s03_g020\a001_s003_g020_0095.T.CW.mat,0.001,0.1,0.9,2071
a01_s03_g020\a001_s003_g020_0096.T.CW.mat,0.001,0.1,0.9,2103
a01_s03_g020\a001_s003_g020_0097.T.CW.mat,0.001,0.1,0.9,2045
a01_s03_g020\a001_s003_g020_0098.T.CW.mat,0.001,0.1,0.9,2051
a01_s03_g020\a001_s003_g020_0099.T.CW.mat,0.001,0.1,0.9,2090
a01_s03_g020\a001_s003_g020_0100.T.CW.mat,0.001,0.1,0.9,2102
a01_s04_g011\a001_s004_g011_0081.T.CW.mat,0.001,0.5,0,103940
a01_s04_g011\a001_s004_g011_0082.T.CW.mat,0.001,0.5,0,103981
a01_s04_g011\a001_s004_g011_0083.T.CW.mat,0.001,0.5,0,104013
a01_s04_g011\a001_s004_g011_0084.T.CW.mat,0.001,0.5,0,103729
a01_s04_g011\a001_s004_g011_0085.T.CW.mat,0.001,0.5,0,104221
a01_s04_g011\a001_s004_g011_0086.T.CW.mat,0.001,0.5,0,103821
a01_s04_g011\a001_s004_g011_0087.T.CW.mat,0.001,0.5,0,103400
a01_s04_g011\a001_s004_g011_0088.T.CW.mat,0.001,0.5,0,103740
a01_s04_g011\a001_s004_g011_0089.T.CW.mat,0.001,0.5,0,103910
a01_s04_g011\a001_s004_g011_0090.T.CW.mat,0.001,0.5,0,104020
a01_s04_g011\a001_s004_g011_0091.T.CW.mat,0.001,0.5,0,104409
a01_s04_g011\a001_s004_g011_0092.T.CW.mat,0.001,0.5,0,103804
a01_s04_g011\a001_s004_g011_0093.T.CW.mat,0.001,0.5,0,103697
a01_s04_g011\a001_s004_g011_0094.T.CW.mat,0.001,0.5,0,104321
a01_s04_g011\a001_s004_g011_0095.T.CW.mat,0.001,0.5,0,103794
a01_s04_g011\a001_s004_g011_0096.T.CW.mat,0.001,0.5,0,104432
a01_s04_g011\a001_s004_g011_0097.T.CW.mat,0.001,0.5,0,103992
a01_s04_g011\a001_s004_g011_0098.T.CW.mat,0.001,0.5,0,103665
a01_s04_g011\a001_s004_g011_0099.T.CW.mat,0.001,0.5,0,104093
a01_s04_g011\a001_s004_g011_0100.T.CW.mat,0.001,0.5,0,103946
a01_s04_g012\a001_s004_g012_0081.T.CW.mat,0.001,0.5,0.1,63557
a01_s04_g012\a001_s004_g012_0082.T.CW.mat,0.001,0.5,0.1,63861
a01_s04_g012\a001_s004_g012_0083.T.CW.mat,0.001,0.5,0.1,63339
a01_s04_g012\a001_s004_g012_0084.T.CW.mat,0.001,0.5,0.1,63722
a01_s04_g012\a001_s004_g012_0085.T.CW.mat,0.001,0.5,0.1,63565
a01_s04_g012\a001_s004_g012_0086.T.CW.mat,0.001,0.5,0.1,63689
a01_s04_g012\a001_s004_g012_0087.T.CW.mat,0.001,0.5,0.1,63698
a01_s04_g012\a001_s004_g012_0088.T.CW.mat,0.001,0.5,0.1,63360
a01_s04_g012\a001_s004_g012_0089.T.CW.mat,0.001,0.5,0.1,63542
a01_s04_g012\a001_s004_g012_0090.T.CW.mat,0.001,0.5,0.1,63989
a01_s04_g012\a001_s004_g012_0091.T.CW.mat,0.001,0.5,0.1,63429
a01_s04_g012\a001_s004_g012_0092.T.CW.mat,0.001,0.5,0.1,63398
a01_s04_g012\a001_s004_g012_0093.T.CW.mat,0.001,0.5,0.1,63861
a01_s04_g012\a001_s004_g012_0094.T.CW.mat,0.001,0.5,0.1,63737
a01_s04_g012\a001_s004_g012_0095.T.CW.mat,0.001,0.5,0.1,63463
a01_s04_g012\a001_s004_g012_0096.T.CW.mat,0.001,0.5,0.1,63802
a01_s04_g012\a001_s004_g012_0097.T.CW.mat,0.001,0.5,0.1,63446
a01_s04_g012\a001_s004_g012_0098.T.CW.mat,0.001,0.5,0.1,63871
a01_s04_g012\a001_s004_g012_0099.T.CW.mat,0.001,0.5,0.1,63450
a01_s04_g012\a001_s004_g012_0100.T.CW.mat,0.001,0.5,0.1,63742
a01_s04_g013\a001_s004_g013_0081.T.CW.mat,0.001,0.5,0.2,61018
a01_s04_g013\a001_s004_g013_0082.T.CW.mat,0.001,0.5,0.2,61156
a01_s04_g013\a001_s004_g013_0083.T.CW.mat,0.001,0.5,0.2,61087
a01_s04_g013\a001_s004_g013_0084.T.CW.mat,0.001,0.5,0.2,61050
a01_s04_g013\a001_s004_g013_0085.T.CW.mat,0.001,0.5,0.2,60936
a01_s04_g013\a001_s004_g013_0086.T.CW.mat,0.001,0.5,0.2,60906
a01_s04_g013\a001_s004_g013_0087.T.CW.mat,0.001,0.5,0.2,60914
a01_s04_g013\a001_s004_g013_0088.T.CW.mat,0.001,0.5,0.2,60958
a01_s04_g013\a001_s004_g013_0089.T.CW.mat,0.001,0.5,0.2,60756
a01_s04_g013\a001_s004_g013_0090.T.CW.mat,0.001,0.5,0.2,60622
a01_s04_g013\a001_s004_g013_0091.T.CW.mat,0.001,0.5,0.2,60936
a01_s04_g013\a001_s004_g013_0092.T.CW.mat,0.001,0.5,0.2,60822
a01_s04_g013\a001_s004_g013_0093.T.CW.mat,0.001,0.5,0.2,60879
a01_s04_g013\a001_s004_g013_0094.T.CW.mat,0.001,0.5,0.2,60810
a01_s04_g013\a001_s004_g013_0095.T.CW.mat,0.001,0.5,0.2,60699
a01_s04_g013\a001_s004_g013_0096.T.CW.mat,0.001,0.5,0.2,60681
a01_s04_g013\a001_s004_g013_0097.T.CW.mat,0.001,0.5,0.2,60816
a01_s04_g013\a001_s004_g013_0098.T.CW.mat,0.001,0.5,0.2,60814
a01_s04_g013\a001_s004_g013_0099.T.CW.mat,0.001,0.5,0.2,61172
a01_s04_g013\a001_s004_g013_0100.T.CW.mat,0.001,0.5,0.2,60549
a01_s04_g014\a001_s004_g014_0081.T.CW.mat,0.001,0.5,0.3,56517
a01_s04_g014\a001_s004_g014_0082.T.CW.mat,0.001,0.5,0.3,56791
a01_s04_g014\a001_s004_g014_0083.T.CW.mat,0.001,0.5,0.3,56499
a01_s04_g014\a001_s004_g014_0084.T.CW.mat,0.001,0.5,0.3,56753
a01_s04_g014\a001_s004_g014_0085.T.CW.mat,0.001,0.5,0.3,56627
a01_s04_g014\a001_s004_g014_0086.T.CW.mat,0.001,0.5,0.3,56664
a01_s04_g014\a001_s004_g014_0087.T.CW.mat,0.001,0.5,0.3,56518
a01_s04_g014\a001_s004_g014_0088.T.CW.mat,0.001,0.5,0.3,56639
a01_s04_g014\a001_s004_g014_0089.T.CW.mat,0.001,0.5,0.3,56805
a01_s04_g014\a001_s004_g014_0090.T.CW.mat,0.001,0.5,0.3,56611
a01_s04_g014\a001_s004_g014_0091.T.CW.mat,0.001,0.5,0.3,56905
a01_s04_g014\a001_s004_g014_0092.T.CW.mat,0.001,0.5,0.3,56734
a01_s04_g014\a001_s004_g014_0093.T.CW.mat,0.001,0.5,0.3,56973
a01_s04_g014\a001_s004_g014_0094.T.CW.mat,0.001,0.5,0.3,56548
a01_s04_g014\a001_s004_g014_0095.T.CW.mat,0.001,0.5,0.3,56887
a01_s04_g014\a001_s004_g014_0096.T.CW.mat,0.001,0.5,0.3,56723
a01_s04_g014\a001_s004_g014_0097.T.CW.mat,0.001,0.5,0.3,56895
a01_s04_g014\a001_s004_g014_0098.T.CW.mat,0.001,0.5,0.3,56740
a01_s04_g014\a001_s004_g014_0099.T.CW.mat,0.001,0.5,0.3,56627
a01_s04_g014\a001_s004_g014_0100.T.CW.mat,0.001,0.5,0.3,56533
a01_s04_g015\a001_s004_g015_0081.T.CW.mat,0.001,0.5,0.4,50757
a01_s04_g015\a001_s004_g015_0082.T.CW.mat,0.001,0.5,0.4,51008
a01_s04_g015\a001_s004_g015_0083.T.CW.mat,0.001,0.5,0.4,51072
a01_s04_g015\a001_s004_g015_0084.T.CW.mat,0.001,0.5,0.4,51082
a01_s04_g015\a001_s004_g015_0085.T.CW.mat,0.001,0.5,0.4,51273
a01_s04_g015\a001_s004_g015_0086.T.CW.mat,0.001,0.5,0.4,51106
a01_s04_g015\a001_s004_g015_0087.T.CW.mat,0.001,0.5,0.4,50855
a01_s04_g015\a001_s004_g015_0088.T.CW.mat,0.001,0.5,0.4,51251
a01_s04_g015\a001_s004_g015_0089.T.CW.mat,0.001,0.5,0.4,51000
a01_s04_g015\a001_s004_g015_0090.T.CW.mat,0.001,0.5,0.4,51175
a01_s04_g015\a001_s004_g015_0091.T.CW.mat,0.001,0.5,0.4,51436
a01_s04_g015\a001_s004_g015_0092.T.CW.mat,0.001,0.5,0.4,50929
a01_s04_g015\a001_s004_g015_0093.T.CW.mat,0.001,0.5,0.4,51038
a01_s04_g015\a001_s004_g015_0094.T.CW.mat,0.001,0.5,0.4,50967
a01_s04_g015\a001_s004_g015_0095.T.CW.mat,0.001,0.5,0.4,51039
a01_s04_g015\a001_s004_g015_0096.T.CW.mat,0.001,0.5,0.4,51203
a01_s04_g015\a001_s004_g015_0097.T.CW.mat,0.001,0.5,0.4,50681
a01_s04_g015\a001_s004_g015_0098.T.CW.mat,0.001,0.5,0.4,51153
a01_s04_g015\a001_s004_g015_0099.T.CW.mat,0.001,0.5,0.4,51058
a01_s04_g015\a001_s004_g015_0100.T.CW.mat,0.001,0.5,0.4,50909
a01_s04_g016\a001_s004_g016_0081.T.CW.mat,0.001,0.5,0.5,44206
a01_s04_g016\a001_s004_g016_0082.T.CW.mat,0.001,0.5,0.5,43946
a01_s04_g016\a001_s004_g016_0083.T.CW.mat,0.001,0.5,0.5,44286
a01_s04_g016\a001_s004_g016_0084.T.CW.mat,0.001,0.5,0.5,44059
a01_s04_g016\a001_s004_g016_0085.T.CW.mat,0.001,0.5,0.5,44026
a01_s04_g016\a001_s004_g016_0086.T.CW.mat,0.001,0.5,0.5,44133
a01_s04_g016\a001_s004_g016_0087.T.CW.mat,0.001,0.5,0.5,43923
a01_s04_g016\a001_s004_g016_0088.T.CW.mat,0.001,0.5,0.5,44187
a01_s04_g016\a001_s004_g016_0089.T.CW.mat,0.001,0.5,0.5,44140
a01_s04_g016\a001_s004_g016_0090.T.CW.mat,0.001,0.5,0.5,43846
a01_s04_g016\a001_s004_g016_0091.T.CW.mat,0.001,0.5,0.5,44543
a01_s04_g016\a001_s004_g016_0092.T.CW.mat,0.001,0.5,0.5,44060
a01_s04_g016\a001_s004_g016_0093.T.CW.mat,0.001,0.5,0.5,44271
a01_s04_g016\a001_s004_g016_0094.T.CW.mat,0.001,0.5,0.5,44124
a01_s04_g016\a001_s004_g016_0095.T.CW.mat,0.001,0.5,0.5,44292
a01_s04_g016\a001_s004_g016_0096.T.CW.mat,0.001,0.5,0.5,44180
a01_s04_g016\a001_s004_g016_0097.T.CW.mat,0.001,0.5,0.5,43899
a01_s04_g016\a001_s004_g016_0098.T.CW.mat,0.001,0.5,0.5,43919
a01_s04_g016\a001_s004_g016_0099.T.CW.mat,0.001,0.5,0.5,44131
